Date,2200100,simulated_1001,2200310,simulated_1016
2022-12-11T00:00:00,0.24,0.182,0.25,0.34
2022-12-12T00:00:00,0.25,0.186,0.25,0.339
2022-12-13T00:00:00,0.3,0.19,0.27,0.337
2022-12-14T00:00:00,0.31,0.19,0.26,0.332
2022-12-15T00:00:00,0.32,0.189,0.25,0.325
2022-12-16T00:00:00,0.31,0.188,0.24,0.304
2022-12-17T00:00:00,0.31,0.187,0.24,0.252
2022-12-18T00:00:00,0.32,0.186,0.23,0.233
2022-12-19T00:00:00,0.33,0.185,0.23,0.229
2022-12-20T00:00:00,0.33,0.184,0.23,0.226
2022-12-21T00:00:00,0.38,0.187,0.26,0.339
2022-12-22T00:00:00,0.45,0.189,0.33,0.408
2022-12-23T00:00:00,0.56,0.191,0.49,0.438
2022-12-24T00:00:00,0.64,0.19,0.68,0.438
2022-12-25T00:00:00,0.65,0.189,0.72,0.427
2022-12-26T00:00:00,0.65,0.187,0.67,0.416
2022-12-27T00:00:00,0.67,0.185,0.64,0.405
2022-12-28T00:00:00,0.67,0.183,0.6,0.395
2022-12-29T00:00:00,0.67,0.189,0.58,0.45
2022-12-30T00:00:00,0.7,0.201,0.65,0.531
2022-12-31T00:00:00,0.74,0.217,0.74,0.635
2023-01-01T00:00:00,0.84,0.218,1.09,0.657
2023-01-02T00:00:00,0.88,0.217,1.28,0.643
2023-01-03T00:00:00,0.93,0.217,1.3,0.626
2023-01-04T00:00:00,0.93,0.215,1.21,0.609
2023-01-05T00:00:00,0.92,0.213,1.11,0.591
2023-01-06T00:00:00,0.9,0.21,1.02,0.573
2023-01-07T00:00:00,0.88,0.208,0.95,0.556
2023-01-08T00:00:00,0.87,0.207,0.91,0.541
2023-01-09T00:00:00,0.88,0.21,0.92,0.529
2023-01-10T00:00:00,0.89,0.212,0.92,0.518
2023-01-11T00:00:00,0.9,0.224,0.94,0.594
2023-01-12T00:00:00,0.96,0.267,1.19,0.751
2023-01-13T00:00:00,1.1,0.36,1.66,0.968
2023-01-14T00:00:00,1.3,0.611,2.17,1.352
2023-01-15T00:00:00,1.68,0.937,2.96,2.014
2023-01-16T00:00:00,2.12,0.964,3.77,2.329
2023-01-17T00:00:00,2.33,0.844,4.1,2.265
2023-01-18T00:00:00,2.43,0.817,4.04,2.273
2023-01-19T00:00:00,2.48,0.748,3.93,2.228
2023-01-20T00:00:00,2.47,0.645,3.77,2.048
2023-01-21T00:00:00,2.42,0.562,3.55,1.848
2023-01-22T00:00:00,2.36,0.506,3.35,1.678
2023-01-23T00:00:00,2.3,0.471,3.21,1.541
2023-01-24T00:00:00,2.24,0.449,3.11,1.44
2023-01-25T00:00:00,2.18,0.463,3.0,1.429
2023-01-26T00:00:00,2.17,0.456,2.99,1.409
2023-01-27T00:00:00,2.14,0.438,2.95,1.361
2023-01-28T00:00:00,2.09,0.43,2.8,1.315
2023-01-29T00:00:00,2.04,0.425,2.78,1.279
2023-01-30T00:00:00,2.03,0.485,2.79,1.372
2023-01-31T00:00:00,2.01,0.47,2.8,1.374
2023-02-01T00:00:00,1.96,0.45,2.71,1.323
2023-02-02T00:00:00,1.9,0.435,2.6,1.272
2023-02-03T00:00:00,1.83,0.427,2.5,1.229
2023-02-04T00:00:00,1.76,0.42,2.43,1.189
2023-02-05T00:00:00,1.69,0.414,2.28,1.151
2023-02-06T00:00:00,1.61,0.407,2.21,1.115
2023-02-07T00:00:00,1.54,0.401,2.18,1.079
2023-02-08T00:00:00,1.49,0.406,2.11,1.082
2023-02-09T00:00:00,1.44,0.41,2.04,1.094
2023-02-10T00:00:00,1.44,0.406,2.02,1.078
2023-02-11T00:00:00,1.41,0.403,1.98,1.05
2023-02-12T00:00:00,1.36,0.398,1.93,1.02
2023-02-13T00:00:00,1.31,0.416,1.89,1.06
2023-02-14T00:00:00,1.27,0.411,1.86,1.056
2023-02-15T00:00:00,1.22,0.405,1.83,1.026
2023-02-16T00:00:00,1.18,0.411,1.77,1.035
2023-02-17T00:00:00,1.16,0.45,1.77,1.112
2023-02-18T00:00:00,1.2,0.481,1.84,1.19
2023-02-19T00:00:00,1.2,0.471,1.83,1.183
2023-02-20T00:00:00,1.17,0.453,1.76,1.142
2023-02-21T00:00:00,1.13,0.438,1.71,1.099
2023-02-22T00:00:00,1.09,0.43,1.66,1.062
2023-02-23T00:00:00,1.06,0.426,1.6,1.031
2023-02-24T00:00:00,1.04,0.421,1.57,1.002
2023-02-25T00:00:00,1.01,0.415,1.51,0.973
2023-02-26T00:00:00,0.98,0.409,1.45,0.944
2023-02-27T00:00:00,0.95,0.402,1.36,0.916
2023-02-28T00:00:00,0.93,0.396,1.28,0.888
2023-03-01T00:00:00,0.9,0.389,1.18,0.861
2023-03-02T00:00:00,0.89,0.386,1.09,0.849
2023-03-03T00:00:00,0.86,0.385,1.01,0.844
2023-03-04T00:00:00,0.86,0.382,0.98,0.83
2023-03-05T00:00:00,0.85,0.378,0.92,0.81
2023-03-06T00:00:00,0.83,0.373,0.87,0.788
2023-03-07T00:00:00,0.81,0.367,0.82,0.766
2023-03-08T00:00:00,0.83,0.364,0.82,0.746
2023-03-09T00:00:00,0.81,0.361,0.77,0.727
2023-03-10T00:00:00,0.79,0.356,0.72,0.708
2023-03-11T00:00:00,0.78,0.353,0.68,0.69
2023-03-12T00:00:00,0.78,0.35,0.67,0.674
2023-03-13T00:00:00,0.76,0.352,0.63,0.661
2023-03-14T00:00:00,0.85,0.356,0.81,0.662
2023-03-15T00:00:00,0.99,0.352,1.31,0.653
2023-03-16T00:00:00,1.04,0.348,1.53,0.637
2023-03-17T00:00:00,1.04,0.343,1.54,0.621
2023-03-18T00:00:00,1.03,0.364,1.5,0.69
2023-03-19T00:00:00,1.05,0.38,1.56,0.764
2023-03-20T00:00:00,1.08,0.386,1.67,0.803
2023-03-21T00:00:00,1.13,0.382,1.8,0.798
2023-03-22T00:00:00,1.16,0.435,1.9,0.909
2023-03-23T00:00:00,1.28,0.5,2.17,1.048
2023-03-24T00:00:00,1.39,0.835,2.48,1.524
2023-03-25T00:00:00,1.64,0.922,2.99,1.817
2023-03-26T00:00:00,1.8,0.801,3.2,1.762
2023-03-27T00:00:00,1.86,0.695,3.16,1.623
2023-03-28T00:00:00,1.87,0.62,2.98,1.504
2023-03-29T00:00:00,1.84,0.566,2.83,1.409
2023-03-30T00:00:00,1.79,0.532,2.76,1.337
2023-03-31T00:00:00,1.74,0.51,2.64,1.279
2023-04-01T00:00:00,1.69,0.496,2.53,1.233
2023-04-02T00:00:00,1.62,0.487,2.5,1.193
2023-04-03T00:00:00,1.55,0.479,2.42,1.156
2023-04-04T00:00:00,1.49,0.471,2.31,1.121
2023-04-05T00:00:00,1.43,0.477,2.22,1.126
2023-04-06T00:00:00,1.39,0.482,2.2,1.146
2023-04-07T00:00:00,1.36,0.563,2.2,1.268
2023-04-08T00:00:00,1.35,0.712,2.2,1.492
2023-04-09T00:00:00,1.33,0.851,2.2,1.738
2023-04-10T00:00:00,1.32,0.964,2.2,2.012
2023-04-11T00:00:00,1.3,0.872,2.22,1.977
2023-04-12T00:00:00,1.3,1.165,2.26,2.558
2023-04-13T00:00:00,1.29,1.263,2.37,2.99
2023-04-14T00:00:00,1.27,1.223,2.44,3.059
2023-04-15T00:00:00,1.25,1.198,2.41,3.061
2023-04-16T00:00:00,1.22,1.247,2.33,3.216
2023-04-17T00:00:00,1.19,1.424,2.23,3.819
2023-04-18T00:00:00,1.15,1.388,2.2,3.881
2023-04-19T00:00:00,1.12,1.553,2.18,4.448
2023-04-20T00:00:00,1.09,1.778,2.11,5.359
2023-04-21T00:00:00,1.07,1.994,2.04,6.254
2023-04-22T00:00:00,1.05,1.901,1.99,5.694
2023-04-23T00:00:00,1.02,1.773,1.95,4.757
2023-04-24T00:00:00,0.99,1.716,1.9,4.249
2023-04-25T00:00:00,0.98,1.588,1.88,3.829
2023-04-26T00:00:00,0.97,1.536,1.84,3.615
2023-04-27T00:00:00,0.99,1.381,1.83,3.206
2023-04-28T00:00:00,0.95,1.265,1.76,2.784
2023-04-29T00:00:00,0.93,1.194,1.68,2.47
2023-04-30T00:00:00,0.92,1.155,1.61,2.313
2023-05-01T00:00:00,0.9,1.153,1.5,2.274
2023-05-02T00:00:00,0.94,1.111,1.51,2.189
2023-05-03T00:00:00,0.95,1.089,1.52,2.118
2023-05-04T00:00:00,0.94,1.044,1.52,2.027
2023-05-05T00:00:00,0.92,1.008,1.43,1.939
2023-05-06T00:00:00,0.91,0.979,1.31,1.861
2023-05-07T00:00:00,0.88,0.953,1.17,1.789
2023-05-08T00:00:00,0.86,0.925,1.05,1.718
2023-05-09T00:00:00,0.83,0.896,0.94,1.652
2023-05-10T00:00:00,0.81,0.875,0.86,1.596
2023-05-11T00:00:00,0.78,0.849,0.79,1.542
2023-05-12T00:00:00,0.76,0.822,0.73,1.488
2023-05-13T00:00:00,0.74,0.793,0.68,1.433
2023-05-14T00:00:00,0.73,0.771,0.62,1.383
2023-05-15T00:00:00,0.7,0.749,0.58,1.337
2023-05-16T00:00:00,0.7,0.729,0.57,1.293
2023-05-17T00:00:00,0.72,0.711,0.55,1.251
2023-05-18T00:00:00,0.7,0.694,0.5,1.212
2023-05-19T00:00:00,0.67,0.678,0.45,1.173
2023-05-20T00:00:00,0.66,0.661,0.42,1.133
2023-05-21T00:00:00,0.65,0.644,0.39,1.095
2023-05-22T00:00:00,0.64,0.627,0.37,1.06
2023-05-23T00:00:00,0.63,0.611,0.35,1.027
2023-05-24T00:00:00,0.62,0.596,0.33,0.995
2023-05-25T00:00:00,0.61,0.58,0.31,0.963
2023-05-26T00:00:00,0.6,0.569,0.3,0.936
2023-05-27T00:00:00,0.58,0.559,0.3,0.91
2023-05-28T00:00:00,0.56,0.546,0.29,0.884
2023-05-29T00:00:00,0.5,0.534,0.27,0.858
2023-05-30T00:00:00,0.45,0.522,0.26,0.833
2023-05-31T00:00:00,0.43,0.51,0.25,0.809
2023-06-01T00:00:00,0.39,0.499,0.23,0.785
2023-06-02T00:00:00,0.35,0.49,0.22,0.764
2023-06-03T00:00:00,0.34,0.482,0.21,0.745
2023-06-04T00:00:00,0.32,0.471,0.19,0.724
2023-06-05T00:00:00,0.3,0.461,0.18,0.704
2023-06-06T00:00:00,0.25,0.451,0.17,0.684
2023-06-07T00:00:00,0.23,0.441,0.16,0.664
2023-06-08T00:00:00,0.21,0.432,0.15,0.646
2023-06-09T00:00:00,0.19,0.423,0.14,0.628
2023-06-10T00:00:00,0.17,0.413,0.12,0.611
2023-06-11T00:00:00,0.16,0.404,0.12,0.594
2023-06-12T00:00:00,0.15,0.394,0.11,0.576
2023-06-13T00:00:00,0.14,0.385,0.1,0.56
2023-06-14T00:00:00,0.13,0.377,0.09,0.544
2023-06-15T00:00:00,0.13,0.366,0.08,0.528
2023-06-16T00:00:00,0.12,0.356,0.08,0.511
2023-06-17T00:00:00,0.12,0.345,0.08,0.494
2023-06-18T00:00:00,0.11,0.336,0.07,0.478
2023-06-19T00:00:00,0.1,0.327,0.06,0.463
2023-06-20T00:00:00,0.1,0.319,0.05,0.45
2023-06-21T00:00:00,0.09,0.311,0.05,0.436
2023-06-22T00:00:00,0.09,0.302,0.04,0.423
2023-06-23T00:00:00,0.09,0.295,0.04,0.411
2023-06-24T00:00:00,0.08,0.287,0.04,0.398
2023-06-25T00:00:00,0.07,0.28,0.04,0.36
2023-06-26T00:00:00,0.07,0.274,0.05,0.311
2023-06-27T00:00:00,0.07,0.267,0.04,0.289
2023-06-28T00:00:00,0.07,0.261,0.04,0.279
2023-06-29T00:00:00,0.07,0.255,0.04,0.272
2023-06-30T00:00:00,0.06,0.248,0.04,0.264
2023-07-01T00:00:00,0.07,0.247,0.05,0.262
2023-07-02T00:00:00,0.08,0.248,0.07,0.258
2023-07-03T00:00:00,0.08,0.244,0.08,0.249
2023-07-04T00:00:00,0.08,0.24,0.08,0.243
2023-07-05T00:00:00,0.07,0.235,0.07,0.237
2023-07-06T00:00:00,0.06,0.231,0.07,0.232
2023-07-07T00:00:00,0.06,0.227,0.07,0.228
2023-07-08T00:00:00,0.06,0.223,0.07,0.224
2023-07-09T00:00:00,0.06,0.218,0.07,0.219
2023-07-10T00:00:00,0.06,0.214,0.07,0.215
2023-07-11T00:00:00,0.05,0.209,0.06,0.21
2023-07-12T00:00:00,0.05,0.205,0.06,0.206
2023-07-13T00:00:00,0.05,0.2,0.06,0.201
2023-07-14T00:00:00,0.05,0.196,0.05,0.197
2023-07-15T00:00:00,0.05,0.193,0.05,0.194
2023-07-16T00:00:00,0.05,0.188,0.05,0.189
2023-07-17T00:00:00,0.05,0.184,0.05,0.185
2023-07-18T00:00:00,0.04,0.18,0.04,0.181
2023-07-19T00:00:00,0.04,0.179,0.04,0.179
2023-07-20T00:00:00,0.04,0.179,0.05,0.179
2023-07-21T00:00:00,0.04,0.177,0.05,0.177
2023-07-22T00:00:00,0.04,0.174,0.04,0.174
2023-07-23T00:00:00,0.04,0.173,0.03,0.173
2023-07-24T00:00:00,0.04,0.171,0.03,0.172
2023-07-25T00:00:00,0.04,0.168,0.03,0.169
2023-07-26T00:00:00,0.04,0.165,0.03,0.166
2023-07-27T00:00:00,0.04,0.162,0.02,0.163
2023-07-28T00:00:00,0.03,0.159,0.02,0.16
2023-07-29T00:00:00,0.03,0.158,0.02,0.158
2023-07-30T00:00:00,0.04,0.157,0.03,0.157
2023-07-31T00:00:00,0.04,0.154,0.03,0.155
2023-08-01T00:00:00,0.03,0.152,0.03,0.152
2023-08-02T00:00:00,0.04,0.152,0.04,0.152
2023-08-03T00:00:00,0.04,0.154,0.06,0.155
2023-08-04T00:00:00,0.05,0.154,0.09,0.164
2023-08-05T00:00:00,0.05,0.152,0.1,0.159
2023-08-06T00:00:00,0.05,0.149,0.1,0.153
2023-08-07T00:00:00,0.05,0.146,0.1,0.149
2023-08-08T00:00:00,0.05,0.142,0.1,0.145
2023-08-09T00:00:00,0.05,0.139,0.09,0.143
2023-08-10T00:00:00,0.05,0.14,0.08,0.153
2023-08-11T00:00:00,0.05,0.14,0.08,0.158
2023-08-12T00:00:00,0.04,0.137,0.08,0.156
2023-08-13T00:00:00,0.04,0.135,0.07,0.152
2023-08-14T00:00:00,0.04,0.132,0.06,0.149
2023-08-15T00:00:00,0.04,0.129,0.06,0.146
2023-08-16T00:00:00,0.04,0.129,0.06,0.146
2023-08-17T00:00:00,0.04,0.129,0.06,0.146
2023-08-18T00:00:00,0.04,0.127,0.06,0.143
2023-08-19T00:00:00,0.04,0.126,0.06,0.141
2023-08-20T00:00:00,0.04,0.125,0.05,0.14
2023-08-21T00:00:00,0.04,0.123,0.05,0.137
2023-08-22T00:00:00,0.04,0.121,0.06,0.128
2023-08-23T00:00:00,0.04,0.119,0.06,0.123
2023-08-24T00:00:00,0.05,0.118,0.06,0.121
2023-08-25T00:00:00,0.07,0.117,0.07,0.119
2023-08-26T00:00:00,0.07,0.114,0.08,0.117
2023-08-27T00:00:00,0.09,0.119,0.12,0.169
2023-08-28T00:00:00,0.21,0.67,0.31,2.158
2023-08-29T00:00:00,0.54,0.469,0.9,1.91
2023-08-30T00:00:00,0.57,0.46,1.01,1.619
2023-08-31T00:00:00,0.64,0.567,1.04,1.996
2023-09-01T00:00:00,0.69,0.488,1.17,1.897
2023-09-02T00:00:00,0.73,0.801,1.28,2.716
2023-09-03T00:00:00,0.95,0.678,1.72,2.69
2023-09-04T00:00:00,0.98,0.54,1.83,2.265
2023-09-05T00:00:00,0.99,0.449,1.77,1.897
2023-09-06T00:00:00,0.97,0.382,1.66,1.608
2023-09-07T00:00:00,0.95,0.344,1.5,1.448
2023-09-08T00:00:00,0.92,0.314,1.34,1.348
2023-09-09T00:00:00,0.9,0.302,1.17,1.275
2023-09-10T00:00:00,0.89,0.294,1.03,1.211
2023-09-11T00:00:00,0.87,0.286,0.92,1.16
2023-09-12T00:00:00,0.85,0.278,0.85,1.116
2023-09-13T00:00:00,0.84,0.353,0.84,1.176
2023-09-14T00:00:00,0.83,0.341,0.93,1.159
2023-09-15T00:00:00,0.8,0.319,0.93,1.099
2023-09-16T00:00:00,0.79,0.305,0.86,1.048
2023-09-17T00:00:00,0.77,0.308,0.78,1.02
2023-09-18T00:00:00,0.75,0.302,0.71,0.988
2023-09-19T00:00:00,0.74,0.296,0.68,0.954
2023-09-20T00:00:00,0.8,0.307,0.75,0.941
2023-09-21T00:00:00,0.78,0.3,0.79,0.915
2023-09-22T00:00:00,0.75,0.292,0.77,0.883
2023-09-23T00:00:00,0.76,0.334,0.75,0.904
2023-09-24T00:00:00,0.78,0.319,0.73,0.885
2023-09-25T00:00:00,0.75,0.303,0.69,0.848
2023-09-26T00:00:00,0.73,0.295,0.63,0.816
2023-09-27T00:00:00,0.71,0.3,0.61,0.799
2023-09-28T00:00:00,0.71,0.296,0.61,0.777
2023-09-29T00:00:00,0.7,0.316,0.59,0.779
2023-09-30T00:00:00,0.75,0.332,0.66,0.793
2023-10-01T00:00:00,0.76,0.315,0.71,0.772
2023-10-02T00:00:00,0.73,0.312,0.69,0.749
2023-10-03T00:00:00,0.73,0.301,0.69,0.723
2023-10-04T00:00:00,0.99,0.329,1.57,0.752
2023-10-05T00:00:00,1.06,0.319,1.89,0.744
2023-10-06T00:00:00,1.07,0.691,1.96,1.306
2023-10-07T00:00:00,1.41,0.868,2.41,1.749
2023-10-08T00:00:00,1.53,0.744,2.68,1.723
2023-10-09T00:00:00,1.56,0.626,2.65,1.565
2023-10-10T00:00:00,1.56,0.547,2.5,1.43
2023-10-11T00:00:00,1.68,1.229,2.48,2.534
2023-10-12T00:00:00,1.85,1.261,2.75,3.011
2023-10-13T00:00:00,1.88,1.131,2.8,2.903
2023-10-14T00:00:00,1.99,1.363,2.81,3.496
2023-10-15T00:00:00,2.1,1.224,2.85,3.397
2023-10-16T00:00:00,2.1,1.042,2.8,2.979
2023-10-17T00:00:00,2.08,0.907,2.71,2.624
2023-10-18T00:00:00,2.06,0.812,2.55,2.354
2023-10-19T00:00:00,2.02,0.751,2.47,2.145
2023-10-20T00:00:00,1.98,0.713,2.34,1.978
2023-10-21T00:00:00,1.95,0.683,2.21,1.836
2023-10-22T00:00:00,1.92,0.723,2.18,1.859
2023-10-23T00:00:00,1.9,0.699,2.11,1.791
2023-10-24T00:00:00,1.86,0.671,2.03,1.702
2023-10-25T00:00:00,1.82,0.658,1.96,1.634
2023-10-26T00:00:00,1.77,0.648,1.9,1.582
2023-10-27T00:00:00,1.73,0.638,1.85,1.533
2023-10-28T00:00:00,1.69,0.628,1.79,1.487
2023-10-29T00:00:00,1.65,0.618,1.73,1.442
2023-10-30T00:00:00,1.6,0.617,1.68,1.421
2023-10-31T00:00:00,1.59,0.61,1.67,1.39
2023-11-01T00:00:00,1.78,0.622,1.89,1.416
2023-11-02T00:00:00,1.83,0.615,1.95,1.402
2023-11-03T00:00:00,1.8,0.614,1.94,1.378
2023-11-04T00:00:00,1.83,0.931,1.94,1.812
2023-11-05T00:00:00,1.95,0.871,2.08,1.888
2023-11-06T00:00:00,1.97,0.773,2.11,1.767
2023-11-07T00:00:00,1.97,0.71,2.07,1.655
2023-11-08T00:00:00,1.96,0.671,2.0,1.572
2023-11-09T00:00:00,1.95,0.684,1.96,1.539
2023-11-10T00:00:00,2.0,0.997,2.01,1.963
2023-11-11T00:00:00,2.08,1.139,2.18,2.367
2023-11-12T00:00:00,2.21,1.27,2.39,2.75
2023-11-13T00:00:00,2.31,1.146,2.52,2.668
2023-11-14T00:00:00,2.33,1.021,2.52,2.425
2023-11-15T00:00:00,2.31,0.927,2.49,2.202
2023-11-16T00:00:00,2.29,0.858,2.4,2.018
2023-11-17T00:00:00,2.26,0.817,2.26,1.883
2023-11-18T00:00:00,2.22,0.785,2.2,1.789
2023-11-19T00:00:00,2.2,0.766,2.19,1.724
2023-11-20T00:00:00,2.18,0.754,2.12,1.672
2023-11-21T00:00:00,2.14,0.741,2.04,1.623
2023-11-22T00:00:00,2.1,0.733,1.98,1.578
2023-11-23T00:00:00,2.13,0.737,2.01,1.574
2023-11-24T00:00:00,2.1,0.729,1.99,1.547
2023-11-25T00:00:00,2.06,0.717,1.95,1.504
2023-11-26T00:00:00,2.01,0.705,1.9,1.461
2023-11-27T00:00:00,1.96,0.694,1.83,1.419
2023-11-28T00:00:00,1.94,0.683,1.79,1.379
2023-11-29T00:00:00,1.89,0.673,1.74,1.34
2023-11-30T00:00:00,1.84,0.663,1.7,1.303
2023-12-01T00:00:00,1.8,0.654,1.68,1.268
2023-12-02T00:00:00,1.76,0.644,1.63,1.233
2023-12-03T00:00:00,1.71,0.633,1.58,1.199
2023-12-04T00:00:00,1.66,0.622,1.54,1.165
2023-12-05T00:00:00,1.61,0.611,1.49,1.133
2023-12-06T00:00:00,1.55,0.601,1.44,1.101
2023-12-07T00:00:00,1.51,0.59,1.39,1.07
2023-12-08T00:00:00,1.47,0.58,1.33,1.041
2023-12-09T00:00:00,1.42,0.571,1.27,1.012
2023-12-10T00:00:00,1.39,0.562,1.21,0.986
2023-12-11T00:00:00,1.35,0.553,1.16,0.96
2023-12-12T00:00:00,1.32,0.544,1.1,0.934
2023-12-13T00:00:00,1.31,0.538,1.09,0.912
2023-12-14T00:00:00,1.28,0.532,1.06,0.891
2023-12-15T00:00:00,1.24,0.525,1.01,0.869
2023-12-16T00:00:00,1.2,0.517,0.96,0.848
2023-12-17T00:00:00,1.19,0.51,0.97,0.831
2023-12-18T00:00:00,1.16,0.504,0.97,0.823
2023-12-19T00:00:00,1.18,0.506,1.1,0.845
2023-12-20T00:00:00,1.19,0.499,1.27,0.84
2023-12-21T00:00:00,1.18,0.495,1.3,0.831
2023-12-22T00:00:00,1.21,0.527,1.35,0.938
2023-12-23T00:00:00,1.22,0.546,1.37,1.02
2023-12-24T00:00:00,1.21,0.542,1.36,1.023
2023-12-25T00:00:00,1.18,0.533,1.32,0.998
2023-12-26T00:00:00,1.16,0.524,1.27,0.97
2023-12-27T00:00:00,1.13,0.515,1.22,0.943
2023-12-28T00:00:00,1.11,0.507,1.16,0.918
2023-12-29T00:00:00,1.09,0.513,1.14,0.937
2023-12-30T00:00:00,1.1,0.513,1.17,0.935
2023-12-31T00:00:00,1.07,0.506,1.11,0.914
2024-01-01T00:00:00,,0.498,,0.89
2024-01-02T00:00:00,,0.489,,0.866
2024-01-03T00:00:00,,0.482,,0.843
2024-01-04T00:00:00,,0.475,,0.821
2024-01-05T00:00:00,,0.468,,0.8
2024-01-06T00:00:00,,0.462,,0.78
2024-01-07T00:00:00,,0.455,,0.761
2024-01-08T00:00:00,,0.448,,0.742
2024-01-09T00:00:00,,0.442,,0.723
2024-01-10T00:00:00,,0.437,,0.713
2024-01-11T00:00:00,,0.432,,0.703
2024-01-12T00:00:00,,0.43,,0.691
2024-01-13T00:00:00,,0.429,,0.679
2024-01-14T00:00:00,,0.425,,0.665
2024-01-15T00:00:00,,0.42,,0.65
2024-01-16T00:00:00,,0.415,,0.635
2024-01-17T00:00:00,,0.41,,0.62
2024-01-18T00:00:00,,0.405,,0.607
2024-01-19T00:00:00,,0.4,,0.594
2024-01-20T00:00:00,,0.396,,0.581
2024-01-21T00:00:00,,0.392,,0.564
2024-01-22T00:00:00,,0.429,,0.715
2024-01-23T00:00:00,,0.461,,0.846
2024-01-24T00:00:00,,0.466,,0.888
2024-01-25T00:00:00,,0.457,,0.88
2024-01-26T00:00:00,,0.449,,0.856
2024-01-27T00:00:00,,0.442,,0.832
2024-01-28T00:00:00,,0.438,,0.824
2024-01-29T00:00:00,,0.436,,0.825
2024-01-30T00:00:00,,0.429,,0.809
2024-01-31T00:00:00,,0.436,,0.833
2024-02-01T00:00:00,,0.435,,0.845
2024-02-02T00:00:00,,0.429,,0.831
2024-02-03T00:00:00,,0.432,,0.836
2024-02-04T00:00:00,,0.427,,0.825
2024-02-05T00:00:00,,0.42,,0.802
2024-02-06T00:00:00,,0.413,,0.779
2024-02-07T00:00:00,,0.407,,0.758
2024-02-08T00:00:00,,0.401,,0.738
2024-02-09T00:00:00,,0.395,,0.718
2024-02-10T00:00:00,,0.389,,0.699
2024-02-11T00:00:00,,0.384,,0.681
2024-02-12T00:00:00,,0.378,,0.664
2024-02-13T00:00:00,,0.375,,0.648
2024-02-14T00:00:00,,0.375,,0.639
2024-02-15T00:00:00,,0.373,,0.628
2024-02-16T00:00:00,,0.41,,0.759
2024-02-17T00:00:00,,0.432,,0.847
2024-02-18T00:00:00,,0.423,,0.847
2024-02-19T00:00:00,,0.415,,0.824
2024-02-20T00:00:00,,0.409,,0.801
2024-02-21T00:00:00,,0.406,,0.793
2024-02-22T00:00:00,,0.403,,0.784
2024-02-23T00:00:00,,0.533,,1.015
2024-02-24T00:00:00,,0.735,,1.397
2024-02-25T00:00:00,,0.715,,1.499
2024-02-26T00:00:00,,0.675,,1.482
2024-02-27T00:00:00,,0.61,,1.402
2024-02-28T00:00:00,,0.556,,1.312
2024-02-29T00:00:00,,0.523,,1.243
2024-03-01T00:00:00,,0.504,,1.196
2024-03-02T00:00:00,,0.488,,1.155
2024-03-03T00:00:00,,0.477,,1.121
2024-03-04T00:00:00,,0.468,,1.088
2024-03-05T00:00:00,,0.46,,1.055
2024-03-06T00:00:00,,0.452,,1.023
2024-03-07T00:00:00,,0.445,,0.992
2024-03-08T00:00:00,,0.438,,0.963
2024-03-09T00:00:00,,0.43,,0.934
2024-03-10T00:00:00,,0.423,,0.905
2024-03-11T00:00:00,,0.417,,0.878
2024-03-12T00:00:00,,0.41,,0.853
2024-03-13T00:00:00,,0.404,,0.832
2024-03-14T00:00:00,,0.402,,0.824
2024-03-15T00:00:00,,0.435,,0.923
2024-03-16T00:00:00,,0.593,,1.194
2024-03-17T00:00:00,,0.556,,1.235
2024-03-18T00:00:00,,0.521,,1.182
2024-03-19T00:00:00,,0.494,,1.127
2024-03-20T00:00:00,,0.477,,1.082
2024-03-21T00:00:00,,0.468,,1.046
2024-03-22T00:00:00,,0.493,,1.081
2024-03-23T00:00:00,,0.507,,1.118
2024-03-24T00:00:00,,0.486,,1.094
2024-03-25T00:00:00,,0.469,,1.053
2024-03-26T00:00:00,,0.461,,1.019
2024-03-27T00:00:00,,0.491,,1.067
2024-03-28T00:00:00,,0.544,,1.162
2024-03-29T00:00:00,,0.716,,1.408
2024-03-30T00:00:00,,0.807,,1.605
2024-03-31T00:00:00,,0.884,,1.77
2024-04-01T00:00:00,,1.148,,2.306
2024-04-02T00:00:00,,1.625,,3.723
2024-04-03T00:00:00,,1.44,,3.693
2024-04-04T00:00:00,,1.223,,3.185
2024-04-05T00:00:00,,1.064,,2.807
2024-04-06T00:00:00,,0.948,,2.528
2024-04-07T00:00:00,,0.93,,2.434
2024-04-08T00:00:00,,1.133,,2.794
2024-04-09T00:00:00,,1.374,,3.47
2024-04-10T00:00:00,,1.549,,4.252
2024-04-11T00:00:00,,1.534,,4.389
2024-04-12T00:00:00,,1.668,,4.831
2024-04-13T00:00:00,,1.716,,5.065
2024-04-14T00:00:00,,1.865,,5.562
2024-04-15T00:00:00,,1.877,,5.565
2024-04-16T00:00:00,,1.738,,4.839
2024-04-17T00:00:00,,1.599,,4.103
2024-04-18T00:00:00,,1.444,,3.526
2024-04-19T00:00:00,,1.33,,3.137
2024-04-20T00:00:00,,1.25,,2.866
2024-04-21T00:00:00,,1.189,,2.655
2024-04-22T00:00:00,,1.161,,2.516
2024-04-23T00:00:00,,1.158,,2.416
2024-04-24T00:00:00,,1.166,,2.377
2024-04-25T00:00:00,,1.14,,2.299
2024-04-26T00:00:00,,1.152,,2.297
2024-04-27T00:00:00,,1.309,,2.584
2024-04-28T00:00:00,,1.523,,3.064
2024-04-29T00:00:00,,1.885,,4.06
