Date,2800300,simulated_1026
2016-03-07T00:00:00,,2.544
2016-03-08T00:00:00,,2.965
2016-03-09T00:00:00,,3.505
2016-03-10T00:00:00,,3.75
2016-03-11T00:00:00,,3.522
2016-03-12T00:00:00,,3.147
2016-03-13T00:00:00,,2.831
2016-03-14T00:00:00,,3.851
2016-03-15T00:00:00,,4.464
2016-03-16T00:00:00,,6.926
2016-03-17T00:00:00,,8.654
2016-03-18T00:00:00,,7.759
2016-03-19T00:00:00,,6.06
2016-03-20T00:00:00,,4.635
2016-03-21T00:00:00,,3.688
2016-03-22T00:00:00,,3.058
2016-03-23T00:00:00,,2.74
2016-03-24T00:00:00,,2.534
2016-03-25T00:00:00,,3.314
2016-03-26T00:00:00,,4.57
2016-03-27T00:00:00,,5.905
2016-03-28T00:00:00,,7.954
2016-03-29T00:00:00,,11.605
2016-03-30T00:00:00,,12.875
2016-03-31T00:00:00,,11.058
2016-04-01T00:00:00,,9.62
2016-04-02T00:00:00,,9.479
2016-04-03T00:00:00,,10.627
2016-04-04T00:00:00,,12.713
2016-04-05T00:00:00,,14.477
2016-04-06T00:00:00,,16.627
2016-04-07T00:00:00,,17.242
2016-04-08T00:00:00,,17.1
2016-04-09T00:00:00,,16.614
2016-04-10T00:00:00,,16.772
2016-04-11T00:00:00,,16.88
2016-04-12T00:00:00,,16.724
2016-04-13T00:00:00,,16.905
2016-04-14T00:00:00,,15.54
2016-04-15T00:00:00,,13.205
2016-04-16T00:00:00,,13.009
2016-04-17T00:00:00,,13.175
2016-04-18T00:00:00,,12.9
2016-04-19T00:00:00,,12.616
2016-04-20T00:00:00,,11.871
2016-04-21T00:00:00,,10.025
2016-04-22T00:00:00,,9.393
2016-04-23T00:00:00,,8.9
2016-04-24T00:00:00,,9.726
2016-04-25T00:00:00,,10.905
2016-04-26T00:00:00,,11.756
2016-04-27T00:00:00,,12.917
2016-04-28T00:00:00,,12.655
2016-04-29T00:00:00,,10.943
2016-04-30T00:00:00,,8.927
2016-05-01T00:00:00,,7.233
2016-05-02T00:00:00,,5.975
2016-05-03T00:00:00,,5.072
2016-05-04T00:00:00,,4.399
2016-05-05T00:00:00,,3.873
2016-05-06T00:00:00,,3.748
2016-05-07T00:00:00,,3.536
2016-05-08T00:00:00,,3.218
2016-05-09T00:00:00,,2.879
2016-05-10T00:00:00,,2.607
2016-05-11T00:00:00,,2.373
2016-05-12T00:00:00,,2.244
2016-05-13T00:00:00,,2.392
2016-05-14T00:00:00,,3.252
2016-05-15T00:00:00,,10.22
2016-05-16T00:00:00,,10.693
2016-05-17T00:00:00,,7.522
2016-05-18T00:00:00,,4.851
2016-05-19T00:00:00,,3.216
2016-05-20T00:00:00,,2.29
2016-05-21T00:00:00,,1.726
2016-05-22T00:00:00,,1.411
2016-05-23T00:00:00,,1.209
2016-05-24T00:00:00,,1.039
2016-05-25T00:00:00,,0.874
2016-05-26T00:00:00,,0.791
2016-05-27T00:00:00,,0.764
2016-05-28T00:00:00,,0.754
2016-05-29T00:00:00,,0.747
2016-05-30T00:00:00,,0.741
2016-05-31T00:00:00,,0.735
2016-06-01T00:00:00,,0.729
2016-06-02T00:00:00,,0.723
2016-06-03T00:00:00,,0.717
2016-06-04T00:00:00,,0.711
2016-06-05T00:00:00,,0.705
2016-06-06T00:00:00,,0.7
2016-06-07T00:00:00,,0.694
2016-06-08T00:00:00,,0.689
2016-06-09T00:00:00,,0.683
2016-06-10T00:00:00,,0.678
2016-06-11T00:00:00,,0.672
2016-06-12T00:00:00,,0.667
2016-06-13T00:00:00,,0.662
2016-06-14T00:00:00,,0.657
2016-06-15T00:00:00,,0.651
2016-06-16T00:00:00,,0.646
2016-06-17T00:00:00,,0.641
2016-06-18T00:00:00,,0.636
2016-06-19T00:00:00,,0.631
2016-06-20T00:00:00,,0.626
2016-06-21T00:00:00,,0.622
2016-06-22T00:00:00,,0.617
2016-06-23T00:00:00,,0.612
2016-06-24T00:00:00,,0.607
2016-06-25T00:00:00,,0.603
2016-06-26T00:00:00,,0.598
2016-06-27T00:00:00,,0.593
