Date,1600110,simulated_1023,1601100,simulated_1046
2020-08-13T00:00:00,1.55,1.439,2.65,2.058
2020-08-14T00:00:00,1.5,1.43,2.57,2.049
2020-08-15T00:00:00,1.46,1.416,2.71,2.038
2020-08-16T00:00:00,1.38,1.399,2.99,2.021
2020-08-17T00:00:00,1.35,1.387,2.28,2.003
2020-08-18T00:00:00,1.29,1.377,2.3,1.985
2020-08-19T00:00:00,1.28,1.367,2.51,1.965
2020-08-20T00:00:00,1.21,1.355,2.13,1.942
2020-08-21T00:00:00,1.18,1.342,2.23,1.92
2020-08-22T00:00:00,1.15,1.352,2.14,1.913
2020-08-23T00:00:00,1.19,1.366,2.19,1.91
2020-08-24T00:00:00,1.21,1.448,2.61,1.924
2020-08-25T00:00:00,1.22,1.443,3.17,1.95
2020-08-26T00:00:00,1.21,1.425,2.62,1.965
2020-08-27T00:00:00,1.19,1.411,2.35,1.967
2020-08-28T00:00:00,1.15,1.397,1.99,1.957
2020-08-29T00:00:00,1.12,1.525,2.51,1.959
2020-08-30T00:00:00,1.15,1.614,2.33,2.02
2020-08-31T00:00:00,1.15,1.59,2.87,2.111
2020-09-01T00:00:00,1.12,1.536,2.65,2.175
2020-09-02T00:00:00,1.1,1.495,2.66,2.198
2020-09-03T00:00:00,1.07,1.481,2.29,2.186
2020-09-04T00:00:00,1.06,1.464,2.14,2.162
2020-09-05T00:00:00,1.05,1.573,2.13,2.273
2020-09-06T00:00:00,1.08,1.638,3.05,2.86
2020-09-07T00:00:00,1.08,1.6,3.1,3.78
2020-09-08T00:00:00,1.09,1.558,2.98,4.303
2020-09-09T00:00:00,1.11,1.656,3.14,4.834
2020-09-10T00:00:00,1.32,1.707,3.91,5.456
2020-09-11T00:00:00,1.14,1.67,4.06,5.566
2020-09-12T00:00:00,1.23,2.05,4.0,6.384
2020-09-13T00:00:00,1.54,2.08,7.88,7.874
2020-09-14T00:00:00,1.68,1.985,9.78,8.421
2020-09-15T00:00:00,1.79,1.909,8.84,7.788
2020-09-16T00:00:00,1.92,1.893,7.1,6.777
2020-09-17T00:00:00,2.09,1.9,6.05,5.869
2020-09-18T00:00:00,2.17,1.893,5.4,5.191
2020-09-19T00:00:00,2.19,1.889,4.69,4.722
2020-09-20T00:00:00,2.23,1.894,4.59,4.393
2020-09-21T00:00:00,2.24,1.901,4.37,4.145
2020-09-22T00:00:00,2.28,1.906,4.13,3.945
2020-09-23T00:00:00,2.28,1.909,4.43,3.772
2020-09-24T00:00:00,2.25,1.91,4.13,3.614
2020-09-25T00:00:00,2.21,1.926,4.16,3.476
2020-09-26T00:00:00,2.2,1.931,4.04,3.352
2020-09-27T00:00:00,2.2,1.927,4.01,3.231
2020-09-28T00:00:00,2.13,1.919,3.95,3.12
2020-09-29T00:00:00,2.1,1.909,3.88,3.028
2020-09-30T00:00:00,2.04,1.898,3.54,2.956
2020-10-01T00:00:00,1.99,1.891,3.79,2.901
2020-10-02T00:00:00,1.96,1.884,3.84,2.858
2020-10-03T00:00:00,1.93,1.875,3.29,2.822
2020-10-04T00:00:00,1.93,1.901,3.36,2.803
2020-10-05T00:00:00,1.91,1.902,3.76,2.79
2020-10-06T00:00:00,1.9,1.886,3.61,2.776
2020-10-07T00:00:00,1.88,1.868,3.79,2.758
2020-10-08T00:00:00,1.88,1.851,3.83,2.773
2020-10-09T00:00:00,1.88,1.85,4.01,2.85
2020-10-10T00:00:00,1.88,1.839,4.23,2.941
2020-10-11T00:00:00,1.87,1.856,4.49,3.061
2020-10-12T00:00:00,1.88,1.882,5.72,3.483
2020-10-13T00:00:00,1.88,1.878,7.09,4.073
2020-10-14T00:00:00,1.88,1.862,6.63,4.364
2020-10-15T00:00:00,1.85,1.844,5.19,4.309
2020-10-16T00:00:00,1.86,1.828,4.7,4.106
2020-10-17T00:00:00,1.85,1.813,4.36,3.902
2020-10-18T00:00:00,1.87,1.918,4.5,4.054
2020-10-19T00:00:00,1.89,1.934,5.08,4.491
2020-10-20T00:00:00,1.89,1.922,5.12,4.762
2020-10-21T00:00:00,1.88,1.939,4.69,4.97
2020-10-22T00:00:00,1.94,2.316,5.18,6.114
2020-10-23T00:00:00,2.14,2.452,12.41,8.201
2020-10-24T00:00:00,2.25,2.398,15.52,9.577
2020-10-25T00:00:00,2.48,2.337,12.73,9.509
2020-10-26T00:00:00,2.69,2.3,10.35,8.62
2020-10-27T00:00:00,2.91,2.278,9.07,7.549
2020-10-28T00:00:00,3.22,2.452,12.84,7.125
2020-10-29T00:00:00,3.47,2.498,18.18,7.198
2020-10-30T00:00:00,3.83,2.478,15.73,7.143
2020-10-31T00:00:00,4.15,2.469,13.71,6.776
2020-11-01T00:00:00,4.38,2.489,12.11,6.271
2020-11-02T00:00:00,4.47,2.509,10.52,5.831
2020-11-03T00:00:00,4.49,2.525,11.21,5.531
2020-11-04T00:00:00,4.64,2.612,12.7,5.375
2020-11-05T00:00:00,4.72,2.633,13.04,5.3
2020-11-06T00:00:00,4.76,2.627,12.94,5.223
2020-11-07T00:00:00,4.89,2.628,11.86,5.113
2020-11-08T00:00:00,4.9,2.629,10.67,4.982
2020-11-09T00:00:00,4.9,2.629,10.2,4.851
2020-11-10T00:00:00,4.83,2.628,9.63,4.731
2020-11-11T00:00:00,4.75,2.631,9.2,4.651
2020-11-12T00:00:00,4.7,2.63,9.19,4.603
2020-11-13T00:00:00,4.6,2.622,9.17,4.56
2020-11-14T00:00:00,4.49,2.61,9.01,4.504
2020-11-15T00:00:00,4.45,2.599,8.68,4.436
2020-11-16T00:00:00,4.35,2.588,8.12,4.362
2020-11-17T00:00:00,4.24,2.574,7.99,4.286
2020-11-18T00:00:00,4.4,2.787,12.78,4.699
2020-11-19T00:00:00,4.66,3.217,18.71,6.625
2020-11-20T00:00:00,5.22,3.232,25.9,9.452
2020-11-21T00:00:00,5.8,3.356,23.48,12.764
2020-11-22T00:00:00,6.75,3.635,27.03,16.129
2020-11-23T00:00:00,7.53,3.615,26.05,17.321
2020-11-24T00:00:00,8.23,3.533,23.55,16.382
2020-11-25T00:00:00,8.65,3.616,20.57,15.35
2020-11-26T00:00:00,8.92,3.797,21.23,14.813
2020-11-27T00:00:00,9.0,3.815,20.88,14.06
2020-11-28T00:00:00,9.18,3.834,19.46,12.897
2020-11-29T00:00:00,9.2,3.87,18.43,11.716
2020-11-30T00:00:00,9.03,3.981,17.1,10.86
2020-12-01T00:00:00,8.85,4.044,16.42,10.237
2020-12-02T00:00:00,8.67,4.129,16.62,9.976
2020-12-03T00:00:00,8.52,4.189,16.43,9.874
2020-12-04T00:00:00,8.35,4.273,15.51,9.738
2020-12-05T00:00:00,8.08,4.354,14.33,9.562
2020-12-06T00:00:00,7.87,4.375,14.03,9.353
2020-12-07T00:00:00,7.57,4.383,13.32,9.12
2020-12-08T00:00:00,7.32,4.394,12.2,8.877
2020-12-09T00:00:00,7.07,4.402,11.87,8.642
2020-12-10T00:00:00,6.73,4.404,11.05,8.425
2020-12-11T00:00:00,6.48,4.401,10.83,8.224
2020-12-12T00:00:00,6.2,4.395,10.26,8.04
2020-12-13T00:00:00,5.93,4.383,9.62,7.868
2020-12-14T00:00:00,5.7,4.365,9.25,7.7
2020-12-15T00:00:00,5.56,4.341,9.43,7.532
2020-12-16T00:00:00,5.47,4.506,9.42,7.839
2020-12-17T00:00:00,5.39,4.53,10.44,8.478
2020-12-18T00:00:00,5.35,4.655,11.5,9.519
2020-12-19T00:00:00,5.35,4.754,15.7,10.713
2020-12-20T00:00:00,5.31,4.845,18.76,11.349
2020-12-21T00:00:00,5.45,4.881,21.04,11.537
2020-12-22T00:00:00,5.86,4.827,22.17,11.375
2020-12-23T00:00:00,6.53,4.913,20.34,11.347
2020-12-24T00:00:00,7.12,4.921,21.85,11.395
2020-12-25T00:00:00,7.6,4.903,19.84,11.158
2020-12-26T00:00:00,7.92,4.881,18.1,10.67
2020-12-27T00:00:00,8.05,4.867,16.7,10.161
2020-12-28T00:00:00,8.02,4.866,15.34,9.829
2020-12-29T00:00:00,7.97,4.864,14.8,9.653
2020-12-30T00:00:00,7.93,5.265,15.75,11.13
2020-12-31T00:00:00,7.88,5.45,24.34,13.999
2021-01-01T00:00:00,8.0,5.423,25.41,15.723
2021-01-02T00:00:00,8.12,5.436,22.57,15.566
2021-01-03T00:00:00,8.23,5.428,19.31,14.47
2021-01-04T00:00:00,8.08,5.413,17.5,13.199
2021-01-05T00:00:00,8.0,5.398,16.23,12.096
2021-01-06T00:00:00,7.82,5.385,15.02,11.272
2021-01-07T00:00:00,7.53,5.371,13.82,10.711
2021-01-08T00:00:00,7.28,5.352,13.87,10.31
2021-01-09T00:00:00,7.07,5.326,13.0,9.995
2021-01-10T00:00:00,6.82,5.294,12.3,9.726
2021-01-11T00:00:00,6.65,5.284,12.32,9.522
2021-01-12T00:00:00,6.65,5.262,12.61,9.336
2021-01-13T00:00:00,6.58,5.221,12.61,9.153
2021-01-14T00:00:00,6.27,5.17,10.85,8.957
2021-01-15T00:00:00,5.92,5.113,11.17,8.747
2021-01-16T00:00:00,5.74,5.051,11.97,8.534
2021-01-17T00:00:00,5.54,4.986,11.87,8.322
2021-01-18T00:00:00,5.39,4.919,11.99,8.114
2021-01-19T00:00:00,5.22,4.849,11.52,7.91
2021-01-20T00:00:00,5.05,4.778,10.03,7.71
2021-01-21T00:00:00,4.96,4.714,9.42,7.527
2021-01-22T00:00:00,4.83,4.658,9.27,7.416
2021-01-23T00:00:00,4.69,4.631,9.74,7.505
2021-01-24T00:00:00,4.6,4.631,11.3,7.909
2021-01-25T00:00:00,4.6,4.654,12.16,8.716
2021-01-26T00:00:00,4.6,4.619,13.74,9.596
2021-01-27T00:00:00,4.75,4.564,13.6,10.041
2021-01-28T00:00:00,4.75,4.504,13.25,9.964
2021-01-29T00:00:00,4.74,4.466,12.51,9.593
2021-01-30T00:00:00,4.75,4.425,12.18,9.168
2021-01-31T00:00:00,4.75,4.377,11.77,8.794
2021-02-01T00:00:00,4.75,4.328,11.26,8.484
2021-02-02T00:00:00,4.69,4.279,10.23,8.218
2021-02-03T00:00:00,4.64,4.235,9.89,7.985
2021-02-04T00:00:00,4.59,4.193,9.33,7.764
2021-02-05T00:00:00,4.46,4.145,8.88,7.552
2021-02-06T00:00:00,4.38,4.097,8.72,7.351
2021-02-07T00:00:00,4.26,4.051,8.41,7.157
2021-02-08T00:00:00,4.14,4.006,8.07,6.971
2021-02-09T00:00:00,4.01,3.959,7.77,6.793
2021-02-10T00:00:00,3.91,3.911,7.46,6.623
2021-02-11T00:00:00,3.81,3.862,7.06,6.458
2021-02-12T00:00:00,3.64,3.813,6.85,6.3
2021-02-13T00:00:00,3.55,3.764,6.71,6.148
2021-02-14T00:00:00,3.4,3.714,6.61,6.002
2021-02-15T00:00:00,3.33,3.664,6.31,5.862
2021-02-16T00:00:00,3.26,3.614,6.31,5.727
2021-02-17T00:00:00,3.2,3.563,5.93,5.599
2021-02-18T00:00:00,3.14,3.513,5.62,5.48
2021-02-19T00:00:00,3.08,3.463,5.69,5.367
2021-02-20T00:00:00,3.0,3.424,5.25,5.274
2021-02-21T00:00:00,3.03,3.397,5.7,5.195
2021-02-22T00:00:00,3.04,3.365,5.67,5.119
2021-02-23T00:00:00,3.0,3.324,5.68,5.049
2021-02-24T00:00:00,2.98,3.279,5.69,4.984
2021-02-25T00:00:00,2.9,3.317,6.21,5.106
2021-02-26T00:00:00,2.9,3.368,10.67,5.56
2021-02-27T00:00:00,2.95,3.391,13.12,6.212
2021-02-28T00:00:00,3.05,3.468,14.43,7.167
2021-03-01T00:00:00,3.2,3.564,14.15,8.766
2021-03-02T00:00:00,3.33,3.593,13.26,10.622
2021-03-03T00:00:00,3.46,3.619,12.73,11.942
2021-03-04T00:00:00,3.64,3.613,13.5,12.121
2021-03-05T00:00:00,3.77,3.628,13.72,11.375
2021-03-06T00:00:00,3.85,3.667,11.98,10.366
2021-03-07T00:00:00,3.99,3.719,10.32,9.477
2021-03-08T00:00:00,4.0,3.769,9.33,8.83
2021-03-09T00:00:00,4.0,3.813,8.67,8.404
2021-03-10T00:00:00,3.89,3.851,8.42,8.116
2021-03-11T00:00:00,3.85,3.884,7.95,7.897
2021-03-12T00:00:00,3.76,3.914,7.61,7.715
2021-03-13T00:00:00,3.63,3.949,7.58,7.665
2021-03-14T00:00:00,3.55,4.04,7.66,8.307
2021-03-15T00:00:00,3.58,4.243,8.18,9.515
2021-03-16T00:00:00,3.55,4.288,8.97,10.304
2021-03-17T00:00:00,3.55,4.3,9.0,10.347
2021-03-18T00:00:00,3.48,4.299,8.69,9.989
2021-03-19T00:00:00,3.4,4.304,8.53,9.506
2021-03-20T00:00:00,3.39,4.319,7.67,9.066
2021-03-21T00:00:00,3.37,4.349,7.64,8.785
2021-03-22T00:00:00,3.33,4.363,7.45,8.616
2021-03-23T00:00:00,3.3,4.368,6.96,8.459
2021-03-24T00:00:00,3.25,4.44,7.11,8.469
2021-03-25T00:00:00,3.23,4.536,10.73,8.975
2021-03-26T00:00:00,3.33,4.563,20.47,9.979
2021-03-27T00:00:00,3.55,4.65,23.76,11.714
2021-03-28T00:00:00,4.05,4.797,26.43,14.135
2021-03-29T00:00:00,4.64,5.365,26.91,17.933
2021-03-30T00:00:00,5.53,5.785,42.07,21.596
2021-03-31T00:00:00,7.18,6.237,52.41,23.594
2021-04-01T00:00:00,10.32,6.473,49.58,24.07
2021-04-02T00:00:00,13.81,6.578,44.11,23.259
2021-04-03T00:00:00,16.3,6.77,42.07,21.884
2021-04-04T00:00:00,17.68,7.123,39.9,20.406
2021-04-05T00:00:00,18.43,7.753,39.64,19.914
2021-04-06T00:00:00,19.02,8.094,41.49,19.669
2021-04-07T00:00:00,19.3,8.43,38.72,18.92
2021-04-08T00:00:00,19.15,8.755,35.85,17.857
2021-04-09T00:00:00,18.68,9.326,34.53,17.749
2021-04-10T00:00:00,18.2,9.815,35.43,18.579
2021-04-11T00:00:00,18.2,10.216,35.97,19.194
2021-04-12T00:00:00,18.2,10.528,34.8,19.207
2021-04-13T00:00:00,17.93,10.613,33.77,18.82
2021-04-14T00:00:00,17.6,10.667,31.84,18.193
2021-04-15T00:00:00,17.07,10.717,29.41,17.444
2021-04-16T00:00:00,16.35,10.751,27.96,16.676
2021-04-17T00:00:00,15.54,10.725,25.96,15.933
2021-04-18T00:00:00,14.75,10.655,25.6,15.26
2021-04-19T00:00:00,14.0,10.529,24.55,14.676
2021-04-20T00:00:00,13.23,10.363,22.57,14.174
2021-04-21T00:00:00,12.52,10.166,20.12,13.738
2021-04-22T00:00:00,11.8,9.935,19.78,13.335
2021-04-23T00:00:00,11.38,9.727,18.7,13.147
2021-04-24T00:00:00,10.98,9.494,18.5,13.087
2021-04-25T00:00:00,10.35,9.275,17.79,13.066
2021-04-26T00:00:00,9.93,9.041,16.99,12.961
2021-04-27T00:00:00,9.67,8.802,16.38,12.716
2021-04-28T00:00:00,9.3,8.57,15.82,12.38
2021-04-29T00:00:00,8.92,8.345,14.79,12.008
2021-04-30T00:00:00,8.57,8.124,13.24,11.63
2021-05-01T00:00:00,8.18,7.907,13.42,11.256
2021-05-02T00:00:00,7.83,7.695,12.83,10.889
2021-05-03T00:00:00,7.48,7.486,12.31,10.529
2021-05-04T00:00:00,7.08,7.279,11.54,10.178
2021-05-05T00:00:00,6.73,7.095,10.88,9.955
2021-05-06T00:00:00,6.5,6.932,10.63,9.808
2021-05-07T00:00:00,6.12,6.759,10.99,9.639
2021-05-08T00:00:00,5.85,6.58,10.33,9.417
2021-05-09T00:00:00,5.58,6.406,9.69,9.162
2021-05-10T00:00:00,5.47,6.276,9.58,8.969
2021-05-11T00:00:00,5.3,6.129,9.63,8.806
2021-05-12T00:00:00,5.14,5.968,9.26,8.591
2021-05-13T00:00:00,4.97,5.808,9.0,8.283
2021-05-14T00:00:00,4.81,5.662,8.54,7.938
2021-05-15T00:00:00,4.69,5.523,7.62,7.626
2021-05-16T00:00:00,4.5,5.391,7.57,7.36
2021-05-17T00:00:00,4.38,5.283,7.3,7.143
2021-05-18T00:00:00,4.3,5.186,7.58,6.962
2021-05-19T00:00:00,4.26,5.089,7.98,6.811
2021-05-20T00:00:00,4.16,5.058,7.72,6.756
2021-05-21T00:00:00,4.34,5.124,13.5,6.951
2021-05-22T00:00:00,4.64,5.091,18.42,7.265
2021-05-23T00:00:00,5.14,5.122,14.39,7.455
2021-05-24T00:00:00,5.55,5.137,11.75,7.455
2021-05-25T00:00:00,5.84,5.172,10.9,7.332
2021-05-26T00:00:00,6.05,5.573,10.2,8.906
2021-05-27T00:00:00,6.47,5.75,19.24,11.697
2021-05-28T00:00:00,6.67,5.837,20.33,12.969
2021-05-29T00:00:00,6.8,5.852,17.61,12.435
2021-05-30T00:00:00,6.85,5.877,14.22,11.219
2021-05-31T00:00:00,6.78,5.918,12.77,10.14
2021-06-01T00:00:00,6.63,5.945,12.25,9.413
2021-06-02T00:00:00,6.33,5.944,11.5,8.955
2021-06-03T00:00:00,6.02,5.908,10.76,8.623
2021-06-04T00:00:00,5.72,5.845,10.03,8.315
2021-06-05T00:00:00,5.47,5.754,9.62,7.982
2021-06-06T00:00:00,5.16,5.661,9.1,7.663
2021-06-07T00:00:00,4.96,5.57,9.04,7.405
2021-06-08T00:00:00,4.76,5.474,8.65,7.207
2021-06-09T00:00:00,4.53,5.366,7.96,7.039
2021-06-10T00:00:00,4.29,5.25,7.34,6.882
2021-06-11T00:00:00,4.13,5.13,6.94,6.726
2021-06-12T00:00:00,3.96,5.015,6.74,6.573
2021-06-13T00:00:00,3.83,4.906,6.84,6.426
2021-06-14T00:00:00,3.55,4.794,6.6,6.279
2021-06-15T00:00:00,3.37,4.678,6.49,6.133
2021-06-16T00:00:00,3.25,4.562,5.55,5.988
2021-06-17T00:00:00,3.15,4.448,5.26,5.844
2021-06-18T00:00:00,3.04,4.335,5.25,5.699
2021-06-19T00:00:00,2.9,4.222,4.9,5.554
2021-06-20T00:00:00,2.8,4.11,4.76,5.406
2021-06-21T00:00:00,2.68,4.001,4.39,5.255
2021-06-22T00:00:00,2.58,3.896,4.39,5.11
2021-06-23T00:00:00,2.48,3.812,4.22,4.995
2021-06-24T00:00:00,2.4,3.734,4.36,4.88
2021-06-25T00:00:00,2.31,3.644,4.21,4.764
2021-06-26T00:00:00,2.19,3.552,4.14,4.656
2021-06-27T00:00:00,2.14,3.47,3.99,4.549
2021-06-28T00:00:00,2.04,3.391,3.79,4.443
2021-06-29T00:00:00,1.97,3.312,3.87,4.343
2021-06-30T00:00:00,1.86,3.233,3.63,4.243
2021-07-01T00:00:00,1.79,3.155,3.54,4.144
2021-07-02T00:00:00,1.72,3.08,3.26,4.049
2021-07-03T00:00:00,1.66,3.007,3.04,3.955
2021-07-04T00:00:00,1.57,2.936,3.0,3.863
2021-07-05T00:00:00,1.51,2.866,2.57,3.773
2021-07-06T00:00:00,1.43,2.8,2.96,3.688
2021-07-07T00:00:00,1.34,2.735,2.19,3.604
2021-07-08T00:00:00,1.31,2.672,2.32,3.522
2021-07-09T00:00:00,1.3,2.61,2.47,3.443
2021-07-10T00:00:00,1.25,2.55,2.1,3.365
2021-07-11T00:00:00,1.18,2.491,2.24,3.289
2021-07-12T00:00:00,1.12,2.435,2.09,3.216
2021-07-13T00:00:00,1.08,2.382,1.99,3.147
2021-07-14T00:00:00,1.05,2.33,1.94,3.079
2021-07-15T00:00:00,1.0,2.278,1.89,3.011
2021-07-16T00:00:00,0.95,2.227,1.82,2.946
2021-07-17T00:00:00,0.91,2.179,1.85,2.884
2021-07-18T00:00:00,0.88,2.134,1.78,2.822
2021-07-19T00:00:00,0.92,2.091,1.78,2.762
2021-07-20T00:00:00,0.86,2.05,1.78,2.707
2021-07-21T00:00:00,0.83,2.012,1.76,2.655
2021-07-22T00:00:00,0.74,1.974,1.71,2.606
2021-07-23T00:00:00,0.77,1.936,1.65,2.558
2021-07-24T00:00:00,0.69,1.9,1.63,2.513
2021-07-25T00:00:00,0.68,1.864,1.55,2.468
2021-07-26T00:00:00,0.67,1.828,1.55,2.422
2021-07-27T00:00:00,0.67,1.793,1.46,2.38
2021-07-28T00:00:00,0.65,1.764,1.53,2.348
2021-07-29T00:00:00,0.65,1.736,1.53,2.311
2021-07-30T00:00:00,0.64,1.707,1.56,2.279
2021-07-31T00:00:00,0.67,1.683,1.58,2.248
2021-08-01T00:00:00,0.67,1.662,1.62,2.216
2021-08-02T00:00:00,0.66,1.639,1.7,2.187
2021-08-03T00:00:00,0.67,1.613,1.6,2.157
2021-08-04T00:00:00,0.65,1.586,1.68,2.128
2021-08-05T00:00:00,0.63,1.56,1.59,2.098
2021-08-06T00:00:00,0.63,1.534,1.48,2.066
2021-08-07T00:00:00,0.6,1.517,1.39,2.05
2021-08-08T00:00:00,0.64,1.501,1.81,2.03
2021-08-09T00:00:00,0.64,1.483,1.86,2.011
2021-08-10T00:00:00,0.63,1.463,1.73,1.99
2021-08-11T00:00:00,0.62,1.44,1.62,1.963
2021-08-12T00:00:00,0.63,1.417,1.55,1.939
2021-08-13T00:00:00,0.65,1.394,1.56,1.914
2021-08-14T00:00:00,0.66,1.373,1.52,1.89
2021-08-15T00:00:00,0.69,1.367,1.72,1.886
2021-08-16T00:00:00,0.75,1.367,2.16,1.916
2021-08-17T00:00:00,0.8,1.359,2.48,1.98
2021-08-18T00:00:00,0.84,1.346,4.03,2.055
2021-08-19T00:00:00,0.89,1.337,4.94,2.121
2021-08-20T00:00:00,0.92,1.33,6.13,2.163
2021-08-21T00:00:00,0.95,1.347,4.46,2.188
2021-08-22T00:00:00,1.02,1.353,4.47,2.196
2021-08-23T00:00:00,1.12,1.346,4.45,2.183
2021-08-24T00:00:00,1.08,1.332,3.51,2.159
2021-08-25T00:00:00,1.26,1.418,3.71,3.952
2021-08-26T00:00:00,1.54,1.534,18.02,9.797
2021-08-27T00:00:00,1.72,1.528,20.32,14.189
2021-08-28T00:00:00,1.99,1.504,15.44,13.999
2021-08-29T00:00:00,2.35,1.504,12.13,11.853
2021-08-30T00:00:00,2.66,1.519,11.23,9.489
2021-08-31T00:00:00,2.91,1.539,8.49,7.566
2021-09-01T00:00:00,3.02,1.562,6.83,6.217
2021-09-02T00:00:00,3.13,1.596,6.49,5.39
2021-09-03T00:00:00,3.23,1.623,6.11,4.917
2021-09-04T00:00:00,3.21,1.644,5.51,4.627
2021-09-05T00:00:00,3.15,1.662,5.44,4.411
2021-09-06T00:00:00,3.08,1.677,5.33,4.236
2021-09-07T00:00:00,2.99,1.691,4.88,4.085
2021-09-08T00:00:00,2.94,1.702,4.79,3.942
2021-09-09T00:00:00,2.87,1.735,4.59,3.802
2021-09-10T00:00:00,2.8,1.751,4.41,3.664
2021-09-11T00:00:00,2.74,1.758,4.3,3.529
2021-09-12T00:00:00,2.7,1.771,4.28,3.805
2021-09-13T00:00:00,2.68,1.787,4.32,4.617
2021-09-14T00:00:00,2.62,1.795,4.18,5.309
2021-09-15T00:00:00,2.52,1.801,4.06,5.396
2021-09-16T00:00:00,2.5,1.806,3.99,5.098
2021-09-17T00:00:00,2.46,1.81,3.95,4.728
2021-09-18T00:00:00,2.4,1.813,3.85,4.429
2021-09-19T00:00:00,2.37,1.815,3.48,4.207
2021-09-20T00:00:00,2.27,1.815,3.69,4.035
2021-09-21T00:00:00,2.21,1.816,3.35,3.891
2021-09-22T00:00:00,2.17,1.816,3.22,3.766
2021-09-23T00:00:00,2.12,1.814,3.43,3.684
2021-09-24T00:00:00,2.05,1.813,3.41,3.835
2021-09-25T00:00:00,2.05,1.831,3.36,4.206
2021-09-26T00:00:00,1.99,1.835,3.34,4.492
2021-09-27T00:00:00,1.96,1.83,3.24,4.521
2021-09-28T00:00:00,1.95,1.823,3.18,4.387
2021-09-29T00:00:00,1.88,1.817,2.99,4.216
2021-09-30T00:00:00,1.88,1.808,2.71,4.058
2021-10-01T00:00:00,1.8,1.798,3.0,3.916
2021-10-02T00:00:00,1.8,1.79,2.93,3.781
2021-10-03T00:00:00,1.75,1.776,2.85,3.65
2021-10-04T00:00:00,1.72,1.762,2.82,3.523
2021-10-05T00:00:00,1.67,1.75,2.82,3.398
2021-10-06T00:00:00,1.67,1.738,2.67,3.276
2021-10-07T00:00:00,1.64,1.725,2.46,3.158
2021-10-08T00:00:00,1.57,1.712,2.55,3.046
2021-10-09T00:00:00,1.56,1.698,2.38,2.949
2021-10-10T00:00:00,1.54,1.684,2.65,2.875
2021-10-11T00:00:00,1.53,1.669,2.42,2.82
2021-10-12T00:00:00,1.55,1.654,2.44,2.782
2021-10-13T00:00:00,1.55,1.647,2.88,2.76
2021-10-14T00:00:00,1.52,1.641,2.83,2.743
2021-10-15T00:00:00,1.5,1.663,2.82,2.809
2021-10-16T00:00:00,1.48,1.663,3.39,2.953
2021-10-17T00:00:00,1.44,1.651,3.22,3.078
2021-10-18T00:00:00,1.5,1.637,3.18,3.137
2021-10-19T00:00:00,1.51,1.624,2.97,3.131
2021-10-20T00:00:00,1.5,1.857,2.8,3.424
2021-10-21T00:00:00,1.64,2.02,5.0,4.596
2021-10-22T00:00:00,1.83,2.252,11.98,7.12
2021-10-23T00:00:00,2.12,2.271,19.29,9.906
2021-10-24T00:00:00,2.38,2.253,16.68,11.106
2021-10-25T00:00:00,2.8,2.28,13.42,10.918
2021-10-26T00:00:00,3.2,2.274,11.92,10.004
2021-10-27T00:00:00,3.67,2.418,11.16,9.645
2021-10-28T00:00:00,4.24,2.492,14.41,10.097
2021-10-29T00:00:00,4.67,2.505,15.83,10.396
2021-10-30T00:00:00,5.15,2.524,13.84,9.927
2021-10-31T00:00:00,5.49,2.556,12.77,8.998
2021-11-01T00:00:00,5.7,2.599,12.26,8.045
2021-11-02T00:00:00,5.8,2.643,11.66,7.282
2021-11-03T00:00:00,5.8,2.701,11.12,6.844
2021-11-04T00:00:00,5.8,2.777,11.15,6.715
2021-11-05T00:00:00,5.85,2.969,12.97,7.966
2021-11-06T00:00:00,6.02,3.02,22.12,10.143
2021-11-07T00:00:00,6.23,3.04,18.41,11.477
2021-11-08T00:00:00,6.48,3.069,16.76,11.502
2021-11-09T00:00:00,6.6,3.106,13.93,10.712
2021-11-10T00:00:00,6.6,3.172,13.9,10.286
2021-11-11T00:00:00,6.7,3.222,13.23,10.138
2021-11-12T00:00:00,6.68,3.276,14.82,9.829
2021-11-13T00:00:00,6.68,3.321,12.59,9.33
2021-11-14T00:00:00,6.67,3.363,12.2,8.789
2021-11-15T00:00:00,6.58,3.402,11.94,8.333
2021-11-16T00:00:00,6.42,3.438,11.47,7.986
2021-11-17T00:00:00,6.27,3.492,11.08,7.794
2021-11-18T00:00:00,6.18,3.605,11.24,8.245
2021-11-19T00:00:00,6.2,3.739,13.86,9.657
2021-11-20T00:00:00,6.32,3.825,15.73,11.145
2021-11-21T00:00:00,6.34,3.853,15.64,11.579
2021-11-22T00:00:00,6.57,3.879,12.78,11.099
2021-11-23T00:00:00,6.58,3.908,11.94,10.309
2021-11-24T00:00:00,6.45,3.973,11.63,9.6
2021-11-25T00:00:00,6.4,4.078,11.35,9.46
2021-11-26T00:00:00,6.32,4.123,11.43,9.587
2021-11-27T00:00:00,6.12,4.146,11.1,9.509
2021-11-28T00:00:00,5.88,4.167,10.46,9.243
2021-11-29T00:00:00,5.73,4.189,9.45,8.948
2021-11-30T00:00:00,5.62,4.206,8.83,8.687
2021-12-01T00:00:00,5.24,4.217,8.11,8.461
2021-12-02T00:00:00,5.14,4.22,8.21,8.255
2021-12-03T00:00:00,4.91,4.218,8.23,8.061
2021-12-04T00:00:00,4.81,4.21,7.17,7.874
2021-12-05T00:00:00,4.54,4.197,6.78,7.692
2021-12-06T00:00:00,4.38,4.179,6.5,7.515
