Date,2104900,simulated_1062,2101500,simulated_1039,2101310,simulated_1063,2101220,simulated_1071,2101520,simulated_1066,2101700,simulated_1073
2018-04-16T00:00:00,6.04,12.176,11.04,21.135,2.59,3.41,34.79,51.104,8.29,12.607,47.0,64.082
2018-04-17T00:00:00,6.22,11.446,12.14,20.689,2.94,3.235,40.97,52.576,10.31,13.114,55.95,66.733
2018-04-18T00:00:00,6.24,10.495,13.06,19.917,3.25,2.795,42.89,50.339,11.01,12.686,58.8,64.579
2018-04-19T00:00:00,6.12,9.556,13.55,18.349,3.21,2.338,43.01,46.397,9.69,11.908,57.5,59.996
2018-04-20T00:00:00,5.52,8.262,13.52,15.806,3.14,1.855,42.13,40.949,8.7,10.606,55.46,53.429
2018-04-21T00:00:00,4.95,6.644,13.37,13.197,2.5,1.456,37.77,34.447,7.68,8.932,49.59,45.377
2018-04-22T00:00:00,4.37,5.172,13.31,10.817,2.07,1.152,34.14,27.962,7.76,7.173,45.71,37.072
2018-04-23T00:00:00,3.81,4.065,12.74,8.837,1.76,0.921,30.02,22.345,6.46,5.515,39.8,29.604
2018-04-24T00:00:00,3.39,3.406,11.7,7.426,1.47,0.773,25.73,18.101,5.61,4.22,34.19,23.758
2018-04-25T00:00:00,3.26,3.107,10.75,6.491,1.22,0.747,23.37,15.441,5.46,3.346,31.45,19.957
2018-04-26T00:00:00,3.24,2.801,9.94,5.845,1.11,0.717,22.48,13.69,5.56,2.725,30.59,17.389
2018-04-27T00:00:00,3.05,2.722,9.29,5.547,1.13,0.812,20.41,12.924,4.85,2.367,27.56,16.202
2018-04-28T00:00:00,4.56,2.761,9.15,5.536,1.16,0.884,23.75,12.762,4.91,2.318,31.27,15.855
2018-04-29T00:00:00,4.34,2.998,9.52,6.179,1.2,0.949,24.29,13.349,5.14,2.805,32.11,16.656
2018-04-30T00:00:00,4.32,2.953,10.62,6.587,1.25,0.939,25.69,14.094,6.36,3.335,34.97,17.833
2018-05-01T00:00:00,4.05,2.873,10.65,6.528,1.85,0.879,26.74,14.382,6.49,3.379,36.25,18.338
2018-05-02T00:00:00,4.42,3.534,11.26,7.39,2.93,1.006,27.73,15.689,6.06,3.48,36.86,19.767
2018-05-03T00:00:00,5.14,3.648,12.21,7.97,3.1,1.038,35.6,17.15,7.34,3.594,46.85,21.335
2018-05-04T00:00:00,4.22,3.179,12.28,7.401,2.35,0.931,32.33,17.06,6.3,3.327,42.15,21.212
2018-05-05T00:00:00,3.55,2.584,11.6,6.415,1.04,0.802,26.39,15.402,5.22,2.811,34.49,19.229
2018-05-06T00:00:00,2.97,2.103,10.66,5.538,1.02,0.687,21.63,13.167,4.57,2.322,28.58,16.49
2018-05-07T00:00:00,2.5,1.802,9.61,4.902,0.79,0.581,18.99,11.163,3.83,1.96,24.9,13.973
2018-05-08T00:00:00,2.16,1.61,8.61,4.429,0.64,0.468,16.65,9.593,3.74,1.684,22.25,11.944
2018-05-09T00:00:00,1.93,1.462,7.82,4.049,0.47,0.375,14.77,8.398,3.51,1.46,19.94,10.404
2018-05-10T00:00:00,1.78,1.335,7.17,3.73,0.3,0.325,13.18,7.505,2.69,1.287,17.31,9.266
2018-05-11T00:00:00,1.66,1.219,6.56,3.455,0.29,0.304,11.94,6.817,2.98,1.156,16.28,8.404
2018-05-12T00:00:00,1.54,1.137,5.71,3.233,0.29,0.294,10.85,6.283,2.59,1.061,14.66,7.743
2018-05-13T00:00:00,1.42,1.084,4.58,3.067,0.28,0.29,9.51,5.892,2.38,0.999,12.97,7.259
2018-05-14T00:00:00,1.32,1.046,4.05,2.94,0.27,0.287,8.63,5.614,2.3,0.96,11.92,6.92
2018-05-15T00:00:00,1.21,1.012,3.69,2.837,0.26,0.285,7.94,5.41,2.21,0.933,11.07,6.674
2018-05-16T00:00:00,1.11,0.976,3.04,2.749,0.24,0.283,7.12,5.243,2.07,0.913,10.03,6.478
2018-05-17T00:00:00,1.04,0.942,2.8,2.673,0.24,0.281,6.58,5.098,1.93,0.899,9.28,6.312
2018-05-18T00:00:00,1.2,0.912,2.63,2.604,0.25,0.279,6.47,4.968,1.91,0.887,9.14,6.166
2018-05-19T00:00:00,1.25,0.884,2.42,2.544,0.23,0.276,6.75,4.852,2.14,0.879,9.7,6.037
2018-05-20T00:00:00,1.04,0.858,2.31,2.491,0.21,0.274,6.04,4.746,1.93,0.87,8.7,5.92
2018-05-21T00:00:00,0.95,0.833,2.15,2.44,0.2,0.272,5.38,4.647,1.72,0.863,7.75,5.81
2018-05-22T00:00:00,0.88,0.809,2.03,2.392,0.2,0.27,5.02,4.554,1.56,0.855,7.18,5.707
2018-05-23T00:00:00,0.82,0.785,1.94,2.345,0.2,0.268,4.76,4.464,1.48,0.847,6.81,5.607
2018-05-24T00:00:00,0.77,0.763,1.84,2.301,0.18,0.266,4.55,4.378,1.43,0.839,6.52,5.511
2018-05-25T00:00:00,0.72,0.741,1.72,2.258,0.18,0.264,4.35,4.296,1.34,0.832,6.21,5.419
2018-05-26T00:00:00,0.68,0.721,1.64,2.217,0.17,0.262,4.11,4.216,1.23,0.825,5.83,5.331
2018-05-27T00:00:00,0.65,0.701,1.58,2.177,0.17,0.26,3.97,4.14,1.13,0.818,5.56,5.245
2018-05-28T00:00:00,0.61,0.681,1.5,2.138,0.09,0.258,3.72,4.065,1.88,0.811,6.11,5.161
2018-05-29T00:00:00,0.58,0.663,1.46,2.1,0.09,0.256,3.63,3.992,1.96,0.805,6.1,5.08
2018-05-30T00:00:00,0.56,0.645,1.43,2.063,0.08,0.254,3.47,3.92,1.1,0.798,4.99,5
2018-05-31T00:00:00,0.54,0.628,1.37,2.027,0.08,0.252,3.25,3.852,0.79,0.792,4.41,4.923
2018-06-01T00:00:00,0.51,0.611,1.32,1.993,0.08,0.25,3.16,3.786,0.84,0.786,4.36,4.849
2018-06-02T00:00:00,0.49,0.595,1.17,1.96,0.08,0.248,3.03,3.722,1.0,0.779,4.4,4.777
2018-06-03T00:00:00,0.47,0.58,1.08,1.928,0.07,0.246,2.81,3.66,0.96,0.773,4.11,4.707
2018-06-04T00:00:00,0.45,0.565,1.03,1.896,0.07,0.244,2.67,3.6,0.95,0.767,3.95,4.639
2018-06-05T00:00:00,0.41,0.551,0.95,1.865,0.07,0.243,2.48,3.542,0.95,0.761,3.74,4.573
2018-06-06T00:00:00,0.38,0.537,0.91,1.837,0.07,0.241,2.38,3.485,0.95,0.755,3.63,4.509
2018-06-07T00:00:00,0.38,0.524,0.89,1.81,0.06,0.239,2.34,3.432,0.94,0.75,3.58,4.448
2018-06-08T00:00:00,0.38,0.511,0.9,1.751,0.06,0.237,2.38,3.368,0.94,0.745,3.62,4.378
2018-06-09T00:00:00,0.38,0.499,0.89,1.667,0.06,0.235,2.35,3.285,0.91,0.739,3.56,4.29
2018-06-10T00:00:00,0.37,0.487,0.89,1.599,0.06,0.233,2.25,3.191,0.89,0.734,3.43,4.19
2018-06-11T00:00:00,0.37,0.476,0.87,1.557,0.06,0.232,2.2,3.107,0.88,0.729,3.36,4.099
2018-06-12T00:00:00,0.37,0.414,0.88,1.528,0.06,0.23,2.25,3.011,0.94,0.723,3.48,3.997
2018-06-13T00:00:00,0.35,0.351,0.95,1.506,0.06,0.228,2.33,2.898,0.92,0.718,3.55,3.879
2018-06-14T00:00:00,0.36,0.321,0.91,1.488,0.09,0.226,2.33,2.803,0.88,0.713,3.5,3.775
2018-06-15T00:00:00,0.34,0.31,0.87,1.47,0.12,0.225,2.23,2.74,0.86,0.708,3.37,3.702
2018-06-16T00:00:00,0.31,0.305,0.86,1.453,0.12,0.223,2.23,2.7,0.84,0.702,3.35,3.653
2018-06-17T00:00:00,0.3,0.3,0.85,1.435,0.12,0.221,2.15,2.668,0.83,0.697,3.25,3.613
2018-06-18T00:00:00,0.29,0.296,0.84,1.417,0.12,0.22,2.06,2.638,0.84,0.692,3.16,3.576
2018-06-19T00:00:00,0.31,0.292,0.85,1.403,0.12,0.218,2.07,2.61,1.05,0.687,3.4,3.541
2018-06-20T00:00:00,0.41,0.288,0.93,1.393,0.13,0.216,2.66,2.584,1.24,0.682,4.25,3.509
2018-06-21T00:00:00,0.4,0.284,1.05,1.382,0.13,0.215,2.81,2.562,1.29,0.677,4.47,3.48
2018-06-22T00:00:00,0.54,0.28,1.27,1.369,0.14,0.213,3.52,2.539,2.68,0.673,6.76,3.45
2018-06-23T00:00:00,0.51,0.276,1.41,1.354,0.14,0.211,4.02,2.514,2.0,0.668,6.57,3.42
2018-06-24T00:00:00,0.48,0.273,1.33,1.339,0.15,0.21,3.72,2.489,1.7,0.663,5.91,3.389
2018-06-25T00:00:00,0.43,0.269,1.09,1.323,0.15,0.208,3.29,2.463,1.5,0.659,5.23,3.357
2018-06-26T00:00:00,0.39,0.266,0.95,1.307,0.14,0.207,2.89,2.438,1.41,0.654,4.69,3.325
2018-06-27T00:00:00,0.35,0.261,0.9,1.291,0.14,0.205,2.63,2.411,1.38,0.649,4.37,3.292
2018-06-28T00:00:00,0.33,0.255,0.88,1.267,0.36,0.204,2.44,2.379,1.35,0.644,4.13,3.255
2018-06-29T00:00:00,0.33,0.238,0.87,1.237,0.71,0.202,2.42,2.334,1.28,0.64,4.04,3.206
2018-06-30T00:00:00,0.33,0.223,0.89,1.214,0.71,0.201,2.79,2.282,1.08,0.635,4.22,3.149
2018-07-01T00:00:00,0.31,0.216,0.9,1.198,0.7,0.199,2.9,2.238,1.05,0.631,4.31,3.098
2018-07-02T00:00:00,0.3,0.213,0.88,1.184,0.69,0.198,2.86,2.206,1.1,0.627,4.32,3.059
2018-07-03T00:00:00,0.39,0.211,1.0,1.288,0.69,0.196,3.12,2.223,1.86,0.627,5.43,3.068
2018-07-04T00:00:00,0.53,0.21,1.49,5.894,0.7,0.195,3.94,4.124,1.94,1.142,6.42,5.112
2018-07-05T00:00:00,0.65,0.208,4.32,8.478,0.97,0.193,5.02,7.361,3.71,1.736,9.52,8.75
2018-07-06T00:00:00,0.79,0.207,3.3,6.33,1.35,0.192,8.03,8.689,4.51,1.651,13.68,10.412
2018-07-07T00:00:00,0.76,0.205,2.71,4.1,1.43,0.19,9.22,7.523,3.13,1.213,13.47,9.22
2018-07-08T00:00:00,0.64,0.204,2.19,3.022,1.41,0.189,8.6,5.7,2.07,0.896,11.64,7.128
2018-07-09T00:00:00,0.55,0.202,1.89,2.594,1.39,0.187,6.92,4.436,1.48,0.747,9.16,5.594
2018-07-10T00:00:00,0.47,0.201,1.55,2.416,0.48,0.186,5.75,3.802,1.3,0.687,7.69,4.795
2018-07-11T00:00:00,0.42,0.2,1.38,2.321,0.11,0.185,4.51,3.518,1.29,0.664,6.33,4.432
2018-07-12T00:00:00,0.39,0.198,1.22,2.254,0.11,0.183,3.29,3.378,1.25,0.653,4.95,4.258
2018-07-13T00:00:00,0.37,0.197,1.13,2.197,0.11,0.182,2.87,3.29,1.14,0.645,4.37,4.154
2018-07-14T00:00:00,0.34,0.195,1.08,2.144,0.11,0.18,2.63,3.22,0.94,0.639,3.89,4.074
2018-07-15T00:00:00,0.32,0.194,1.06,2.093,0.11,0.179,2.47,3.156,0.88,0.634,3.65,4.003
2018-07-16T00:00:00,0.29,0.193,1.09,2.044,0.11,0.178,2.43,3.096,0.88,0.628,3.61,3.936
2018-07-17T00:00:00,0.27,0.191,1.03,1.997,0.11,0.176,2.31,3.038,0.85,0.623,3.45,3.871
2018-07-18T00:00:00,0.26,0.19,0.93,1.951,0.1,0.175,2.15,2.982,0.82,0.618,3.24,3.808
2018-07-19T00:00:00,0.25,0.189,0.9,1.907,0.1,0.174,2.07,2.928,0.82,0.613,3.15,3.748
2018-07-20T00:00:00,0.28,0.187,0.9,1.868,0.48,0.172,2.07,2.877,0.9,0.608,3.24,3.69
2018-07-21T00:00:00,0.43,0.186,1.21,1.997,0.68,0.581,2.73,3.718,1.25,1.266,4.34,5.223
2018-07-22T00:00:00,0.55,0.185,1.82,2.041,0.68,0.549,3.72,3.922,1.39,1.878,5.58,5.967
2018-07-23T00:00:00,0.42,0.183,1.67,1.927,0.3,0.299,4.52,3.422,1.13,1.675,6.16,5.447
2018-07-24T00:00:00,0.34,0.182,1.4,1.827,0.11,0.196,4.27,3.013,1.02,1.174,5.77,4.608
2018-07-25T00:00:00,0.3,0.181,1.2,1.764,0.11,0.176,3.77,2.817,1.06,0.838,5.27,4.005
2018-07-26T00:00:00,0.28,0.179,1.08,1.719,0.11,0.173,3.06,2.722,0.86,0.684,4.28,3.677
2018-07-27T00:00:00,0.27,0.178,1.01,1.68,0.11,0.171,2.54,2.661,0.91,0.624,3.76,3.513
2018-07-28T00:00:00,0.25,0.177,0.94,1.645,0.11,0.17,2.33,2.613,0.81,0.601,3.43,3.422
2018-07-29T00:00:00,0.24,0.176,0.92,1.613,0.11,0.169,2.18,2.57,0.84,0.59,3.29,3.361
2018-07-30T00:00:00,0.23,0.174,0.93,1.582,0.11,0.167,2.21,2.529,0.65,0.583,3.12,3.31
2018-07-31T00:00:00,0.23,0.173,0.91,1.551,0.1,0.166,2.17,2.49,0.59,0.578,3.01,3.264
2018-08-01T00:00:00,0.22,0.172,0.88,1.52,0.1,0.165,2.11,2.452,0.58,0.573,2.93,3.219
2018-08-02T00:00:00,0.32,0.171,0.87,1.491,0.1,0.164,2.07,2.414,0.57,0.568,2.88,3.175
2018-08-03T00:00:00,0.59,0.17,0.87,1.463,0.34,0.162,2.5,2.378,0.58,0.563,3.36,3.133
2018-08-04T00:00:00,0.32,0.168,0.89,1.437,0.46,0.161,2.52,2.343,0.56,0.559,3.36,3.092
2018-08-05T00:00:00,0.28,0.167,0.94,1.411,0.46,0.16,2.6,2.309,0.63,0.554,3.52,3.053
2018-08-06T00:00:00,0.28,0.166,1.08,1.388,0.46,0.159,2.71,2.277,0.59,0.55,3.6,3.015
2018-08-07T00:00:00,0.25,0.165,1.04,1.365,0.56,0.158,2.76,2.246,0.57,0.546,3.63,2.978
2018-08-08T00:00:00,0.24,0.164,0.99,1.342,0.65,0.156,2.7,2.216,0.58,0.542,3.58,2.943
2018-08-09T00:00:00,0.24,0.163,0.93,1.317,0.64,0.155,2.73,2.185,0.58,0.538,3.61,2.907
2018-08-10T00:00:00,0.21,0.161,0.89,1.291,0.64,0.154,2.67,2.152,0.62,0.533,3.59,2.869
2018-08-11T00:00:00,0.2,0.16,0.88,1.23,0.63,0.153,2.53,2.103,0.75,0.529,3.58,2.816
2018-08-12T00:00:00,0.2,0.159,0.88,1.201,0.64,0.152,2.48,2.056,1.21,0.525,4.03,2.764
2018-08-13T00:00:00,0.29,0.158,1.23,1.175,0.79,0.151,3.64,2.021,2.21,0.521,6.38,2.723
2018-08-14T00:00:00,0.31,0.157,1.09,1.119,0.83,0.15,4.16,1.98,1.96,0.518,6.68,2.678
2018-08-15T00:00:00,0.3,0.156,1.0,1.073,0.64,0.148,3.45,1.931,1.35,0.514,5.24,2.624
2018-08-16T00:00:00,0.3,0.155,0.94,1.046,0.63,0.147,3.02,1.884,0.88,0.51,4.25,2.573
2018-08-17T00:00:00,0.28,0.154,0.91,1.028,0.37,0.146,2.82,1.849,0.78,0.506,3.93,2.531
2018-08-18T00:00:00,0.27,0.153,0.89,1.015,0.07,0.145,2.49,1.823,0.72,0.502,3.5,2.5
2018-08-19T00:00:00,0.29,0.151,0.91,1.003,0.07,0.144,2.12,1.803,0.82,0.499,3.21,2.474
2018-08-20T00:00:00,0.3,0.15,0.92,1.386,0.26,0.143,2.12,1.928,0.84,0.529,3.23,2.602
2018-08-21T00:00:00,0.44,0.149,1.4,1.536,0.81,0.142,2.72,2.138,1.39,0.564,4.48,2.833
2018-08-22T00:00:00,0.42,0.148,1.53,1.311,0.93,0.141,3.78,2.192,0.84,0.555,5.04,2.908
2018-08-23T00:00:00,0.38,0.147,1.26,1.145,0.7,0.14,4.15,2.083,0.72,0.526,5.31,2.795
2018-08-24T00:00:00,0.33,0.151,1.13,1.237,0.54,0.139,3.81,2.02,0.67,0.558,4.89,2.739
2018-08-25T00:00:00,0.38,0.155,1.14,1.303,0.42,0.138,3.55,2.054,1.03,0.618,5.0,2.81
2018-08-26T00:00:00,0.51,0.159,1.37,1.35,0.42,0.137,3.53,2.127,0.95,0.744,4.89,2.981
2018-08-27T00:00:00,0.84,0.162,1.78,1.344,0.56,0.136,4.22,2.179,1.64,0.844,6.39,3.14
2018-08-28T00:00:00,0.67,0.163,1.27,1.255,0.64,0.135,4.73,2.165,1.16,0.779,6.43,3.122
2018-08-29T00:00:00,0.57,0.162,1.09,1.19,0.63,0.134,4.29,2.102,0.87,0.649,5.63,2.961
2018-08-30T00:00:00,0.47,0.161,1.03,1.155,0.78,0.133,3.71,2.037,0.77,0.562,4.89,2.798
2018-08-31T00:00:00,0.39,0.16,1.01,1.134,0.6,0.132,3.34,1.99,0.76,0.521,4.47,2.69
2018-09-01T00:00:00,0.35,0.159,0.97,1.118,0.42,0.131,3.15,1.958,0.73,0.503,4.23,2.628
2018-09-02T00:00:00,0.33,0.158,1.0,1.103,0.42,0.13,2.81,1.932,0.72,0.495,3.85,2.588
2018-09-03T00:00:00,0.31,0.157,1.01,1.089,0.35,0.129,2.73,1.909,0.7,0.489,3.74,2.557
2018-09-04T00:00:00,0.3,0.155,1.01,1.075,0.24,0.128,2.69,1.888,0.67,0.485,3.67,2.529
2018-09-05T00:00:00,0.3,0.154,1.01,1.061,0.24,0.127,2.49,1.867,0.67,0.481,3.45,2.503
2018-09-06T00:00:00,0.28,0.153,1.0,1.048,0.24,0.126,2.41,1.846,0.66,0.477,3.35,2.477
2018-09-07T00:00:00,0.27,0.152,0.99,1.035,0.24,0.125,2.31,1.826,0.63,0.473,3.21,2.452
2018-09-08T00:00:00,0.27,0.151,0.94,1.022,0.24,0.124,2.23,1.806,0.58,0.469,3.07,2.428
2018-09-09T00:00:00,0.27,0.15,0.92,1.01,0.24,0.123,2.18,1.787,0.54,0.465,2.97,2.404
2018-09-10T00:00:00,0.28,0.149,0.92,0.998,0.27,0.122,2.16,1.768,0.53,0.461,2.93,2.38
2018-09-11T00:00:00,0.29,0.174,0.94,1,0.37,0.121,2.17,1.767,0.63,0.503,3.05,2.403
2018-09-12T00:00:00,0.53,0.221,1.06,1.143,0.44,0.122,2.75,1.854,1.53,0.615,4.67,2.567
2018-09-13T00:00:00,0.62,0.25,1.34,1.207,0.45,0.122,3.79,1.984,0.9,0.679,5.12,2.768
2018-09-14T00:00:00,0.58,0.256,1.38,1.133,0.52,0.122,4.3,2.037,0.7,0.631,5.46,2.819
2018-09-15T00:00:00,0.55,0.29,1.29,1.94,0.64,0.125,4.28,2.42,0.69,0.68,5.42,3.189
2018-09-16T00:00:00,0.6,0.343,1.44,2.561,0.65,0.128,4.44,3.19,1.05,0.788,5.99,4.002
2018-09-17T00:00:00,0.66,0.625,1.47,3.666,0.7,0.139,4.63,4.532,1.48,1.092,6.67,5.526
2018-09-18T00:00:00,0.81,0.843,1.8,4.301,0.66,0.149,5.22,6.038,1.13,1.393,6.93,7.31
2018-09-19T00:00:00,0.76,0.885,1.58,3.744,0.52,0.151,5.71,6.718,0.86,1.308,7.17,8.12
2018-09-20T00:00:00,0.67,0.844,1.48,3.037,0.34,0.151,5.15,6.393,0.71,1.022,6.39,7.698
2018-09-21T00:00:00,0.58,0.785,1.35,2.567,0.27,0.15,4.42,5.642,0.66,0.807,5.54,6.765
2018-09-22T00:00:00,0.53,0.746,1.31,2.324,0.26,0.149,3.84,4.985,0.59,0.699,4.83,5.951
2018-09-23T00:00:00,0.48,0.716,1.27,2.196,0.27,0.148,3.47,4.563,0.57,0.652,4.41,5.431
2018-09-24T00:00:00,0.45,0.682,1.25,2.093,0.16,0.147,3.23,4.288,0.56,0.63,4.13,5.107
2018-09-25T00:00:00,0.44,0.645,1.18,1.992,0.09,0.146,3.09,4.067,0.54,0.616,3.96,4.861
2018-09-26T00:00:00,0.43,0.69,1.18,2.186,0.08,0.148,2.86,4.096,0.56,0.66,3.73,4.887
2018-09-27T00:00:00,0.49,0.74,1.57,2.383,0.09,0.15,2.92,4.372,0.59,0.725,3.83,5.191
2018-09-28T00:00:00,0.52,0.74,1.81,2.346,0.09,0.148,3.23,4.567,0.54,0.725,4.11,5.414
2018-09-29T00:00:00,0.53,0.717,1.7,2.246,0.08,0.147,3.56,4.542,0.53,0.697,4.46,5.396
2018-09-30T00:00:00,0.5,0.69,1.6,2.13,0.08,0.147,3.63,4.385,0.54,0.677,4.55,5.232
2018-10-01T00:00:00,0.48,0.659,1.55,1.985,0.08,0.144,3.44,4.174,0.51,0.656,4.31,5.004
2018-10-02T00:00:00,0.47,0.597,1.54,1.907,0.09,0.158,3.17,4.002,0.49,0.679,3.99,4.848
2018-10-03T00:00:00,0.52,0.723,1.56,2.124,0.1,0.244,3.19,4.334,0.6,0.836,4.13,5.3
2018-10-04T00:00:00,0.71,0.829,1.67,2.284,0.11,0.31,3.6,4.88,0.68,0.989,4.67,6.001
2018-10-05T00:00:00,0.72,0.904,1.67,2.32,0.24,0.35,4.06,5.322,0.54,1.076,5.02,6.583
2018-10-06T00:00:00,0.73,0.911,1.61,2.301,0.45,0.364,4.15,5.519,0.53,1.117,5.11,6.87
2018-10-07T00:00:00,0.67,0.865,1.6,2.188,0.45,0.353,4.21,5.438,0.51,1.089,5.15,6.811
2018-10-08T00:00:00,0.63,0.939,1.54,2.484,0.23,0.412,4.14,5.68,0.52,1.125,5.08,7.118
2018-10-09T00:00:00,0.64,1.04,1.56,2.752,0.1,0.493,4.05,6.252,0.62,1.217,5.09,7.8
2018-10-10T00:00:00,0.7,1.028,1.6,2.642,0.11,0.508,4.05,6.522,0.55,1.221,5.02,8.134
2018-10-11T00:00:00,0.73,0.951,1.65,2.432,0.11,0.471,4.1,6.305,0.52,1.139,5.04,7.884
2018-10-12T00:00:00,0.7,0.878,1.6,2.258,0.11,0.429,4.1,5.872,0.51,1.045,5.03,7.355
2018-10-13T00:00:00,0.64,0.821,1.57,2.118,0.12,0.383,4.03,5.419,0.49,0.962,4.93,6.777
2018-10-14T00:00:00,0.6,0.769,1.54,1.991,0.12,0.344,3.79,5.008,0.49,0.887,4.67,6.258
2018-10-15T00:00:00,0.58,0.721,1.49,1.868,0.11,0.314,3.63,4.638,0.49,0.82,4.49,5.798
2018-10-16T00:00:00,0.57,0.674,1.48,1.752,0.12,0.287,3.51,4.294,0.5,0.754,4.37,5.375
2018-10-17T00:00:00,0.54,0.631,1.47,1.61,0.12,0.264,3.38,3.964,0.51,0.697,4.24,4.973
2018-10-18T00:00:00,0.54,0.591,1.48,1.451,0.12,0.245,3.27,3.636,0.54,0.655,4.16,4.59
2018-10-19T00:00:00,0.62,0.554,1.63,1.317,0.13,0.228,3.33,3.321,0.59,0.626,4.28,4.232
2018-10-20T00:00:00,1.73,0.521,1.68,1.222,0.13,0.214,3.54,3.044,0.52,0.604,4.43,3.921
2018-10-21T00:00:00,2.33,0.493,1.63,1.157,0.12,0.205,3.62,2.832,0.45,0.589,4.44,3.681
2018-10-22T00:00:00,1.87,0.477,1.61,1.147,0.13,0.208,3.67,2.744,0.35,0.584,4.39,3.571
2018-10-23T00:00:00,0.67,0.72,1.73,1.441,0.15,0.296,3.91,3.298,0.39,0.636,4.69,4.176
2018-10-24T00:00:00,1.18,1.011,2.12,1.852,0.17,0.405,4.67,4.362,0.6,0.74,5.75,5.358
2018-10-25T00:00:00,1.58,1.102,2.22,2.01,0.17,0.446,5.92,5.174,0.71,0.821,7.23,6.299
2018-10-26T00:00:00,1.12,1.079,2.09,1.968,0.17,0.454,6.47,5.477,0.71,0.856,7.83,6.716
2018-10-27T00:00:00,0.84,1.028,1.97,1.872,0.18,0.446,6.43,5.421,0.64,0.859,7.71,6.705
2018-10-28T00:00:00,0.69,0.976,1.8,1.766,0.17,0.425,5.93,5.195,0.57,0.839,7.09,6.467
2018-10-29T00:00:00,0.61,0.926,1.66,1.671,0.16,0.401,5.28,4.922,0.53,0.808,6.34,6.152
2018-10-30T00:00:00,0.56,0.897,1.59,1.597,0.16,0.393,4.83,4.706,0.52,0.784,5.84,5.914
2018-10-31T00:00:00,0.54,0.881,1.55,1.61,0.15,0.394,4.44,4.592,0.52,0.789,5.41,5.788
2018-11-01T00:00:00,0.53,0.853,1.6,1.631,0.15,0.38,4.23,4.511,0.52,0.801,5.18,5.69
2018-11-02T00:00:00,0.59,0.898,1.63,2.033,0.16,0.406,4.16,4.758,0.52,0.9,5.11,6.006
2018-11-03T00:00:00,0.71,0.93,1.93,2.345,0.17,0.421,4.38,5.19,0.59,1.017,5.42,6.525
2018-11-04T00:00:00,0.72,0.907,1.93,2.263,0.17,0.401,4.76,5.382,0.72,1.02,5.98,6.755
2018-11-05T00:00:00,0.71,0.857,1.86,2.098,0.17,0.372,5.01,5.254,0.67,0.949,6.2,6.595
2018-11-06T00:00:00,0.69,0.816,1.75,1.986,0.18,0.358,4.97,5.022,0.64,0.885,6.12,6.307
2018-11-07T00:00:00,0.67,0.785,1.68,1.915,0.18,0.351,4.75,4.818,0.57,0.842,5.8,6.047
2018-11-08T00:00:00,0.66,0.748,1.68,1.847,0.18,0.332,4.59,4.612,0.55,0.802,5.61,5.78
2018-11-09T00:00:00,0.68,0.731,1.76,1.827,0.19,0.343,4.55,4.507,0.56,0.809,5.58,5.671
2018-11-10T00:00:00,0.73,0.717,1.88,1.841,0.2,0.374,4.65,4.514,0.63,0.901,5.76,5.751
2018-11-11T00:00:00,0.85,0.737,1.94,1.866,0.2,0.431,4.94,4.667,0.72,1.016,6.18,6.075
2018-11-12T00:00:00,0.97,1.051,1.98,2.752,0.2,0.585,5.29,5.671,1.42,1.309,7.32,7.43
2018-11-13T00:00:00,1.69,1.846,3.04,4.344,0.24,1.421,6.19,9.636,2.14,2.279,9.09,13.058
2018-11-14T00:00:00,2.58,2.209,3.94,4.871,0.27,1.759,9.06,12.94,2.23,2.975,12.32,17.195
2018-11-15T00:00:00,2.14,2.066,3.72,4.309,0.28,1.467,10.37,13.2,1.47,2.767,12.92,17.425
2018-11-16T00:00:00,1.55,1.797,3.1,3.645,0.28,1.151,10.27,11.753,1.06,2.257,12.36,15.483
2018-11-17T00:00:00,1.27,1.567,2.51,3.183,0.3,0.926,9.36,10.011,1.0,1.852,11.3,13.13
2018-11-18T00:00:00,1.11,1.409,2.09,2.889,0.31,0.787,8.24,8.643,0.91,1.594,9.98,11.295
2018-11-19T00:00:00,0.99,1.305,1.91,2.692,0.3,0.711,7.28,7.744,0.79,1.437,8.8,10.083
2018-11-20T00:00:00,0.91,1.23,1.74,2.549,0.29,0.66,6.54,7.148,0.73,1.332,7.93,9.279
2018-11-21T00:00:00,0.85,1.165,1.66,2.434,0.29,0.618,5.93,6.705,0.68,1.25,7.21,8.687
2018-11-22T00:00:00,0.8,1.106,1.6,2.333,0.29,0.58,5.43,6.337,0.64,1.18,6.62,8.197
2018-11-23T00:00:00,0.76,1.051,1.59,2.241,0.28,0.545,5.09,6.007,0.61,1.117,6.22,7.762
2018-11-24T00:00:00,0.73,0.999,1.55,2.153,0.27,0.511,4.91,5.703,0.58,1.059,5.99,7.362
2018-11-25T00:00:00,0.67,0.949,1.49,2.07,0.27,0.481,4.64,5.418,0.55,1.004,5.66,6.988
2018-11-26T00:00:00,0.63,0.902,1.5,1.991,0.27,0.452,4.35,5.15,0.52,0.953,5.31,6.637
2018-11-27T00:00:00,0.59,0.858,1.32,1.916,0.26,0.424,4.14,4.898,0.51,0.906,5.07,6.307
2018-11-28T00:00:00,0.56,0.816,1.3,1.845,0.26,0.399,4.04,4.66,0.49,0.861,4.94,5.996
2018-11-29T00:00:00,0.53,0.777,1.26,1.778,0.25,0.375,3.84,4.436,0.44,0.819,4.67,5.708
